Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: DapBody001 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - DapBody001 - - DapBody001 - DapBody001 - 
0.0 0.0 0.01 D  4.99999866e-01 -3.66098510e-04 3.142324850674439 180.0419518027220 -5.36503078e-05 -7.32730290e-02 0.146546097209294 8.39647287420644 -0.01610291 -7.32729346 14.65460657755828 839.647107318745 L  1.76783033e-14 -3.60822483e-18 -1.93373095e-16 -2.22257768e-14 L  1.76783033e-14 -3.60822483e-18 -1.93373095e-16 -2.22257768e-14 D -0.0007878569346751152 -500.4387572078072 D .000724454077606997 D -0.0007239266752225045 0.0007244540776069975 -0.0007239266752225045 5.27402384492971e-07 
0.1 '1'  0.49865886 -0.03659695 3.214852063399516 184.1974549917164 -0.05360262 -0.73037299 1.464674624242277 83.9196743289922 -1.60463427 -7.20953994 14.61530287478010 837.395171030319 P 2.58069122e-14 2.36326514e-14 2.58758348e-13 2.46700438e-13 P 2.58069122e-14 2.36326514e-14 2.58758348e-13 2.46700438e-13 '1' 262.3312694344865 -516.0247584984113 '1' .0723676820377279 '1' -0.07236715463533948 0.07236768203772796 -0.07236715463533948 5.274023884838108e-07 
0.11 -  0.49803717 -0.04426031 3.230229292557498 185.0785053230743 -0.07129189 -0.80220883 1.610740865634621 92.2886534901126 -1.93822191 -7.15505645 14.59708155012391 836.351166030381 o  4.03588274e-15 -4.43591830e-14 -2.88011393e-13 -2.16118679e-13 o  4.03588274e-15 -4.43591830e-14 -2.88011393e-13 -2.16118679e-13 - 323.4474073229069 -524.1768054771105 - .0875212883072025 - -0.0875207609048751 0.08752128830720252 -0.0875207609048751 5.274023274215445e-07 
0.12 -  0.49722141 -0.05263904 3.24706618250655 186.043188057281 -0.09246559 -0.87341779 1.756597304877007 100.6456118735076 -2.30136112 -7.08366844 14.573172227125 834.981262731563 i 2.67164069e-14 1.83248972e-14 2.06384243e-13 1.12095222e-13 i 2.67164069e-14 1.83248972e-14 2.06384243e-13 1.12095222e-13 - 390.6889347440591 -535.1590851415455 - .1040894638679873 - -0.1040889364655926 0.10408946386798737 -0.1040889364655926 5.274023947704487e-07 
0.13 -  0.49617528 -0.06172597 3.26536033344591 187.0913656958823 -0.11741401 -0.94381559 1.902181812565787 108.9869897265646 -2.69295939 -6.99229154 14.54251083935800 833.224494618466 n 2.55795385e-14 1.74793513e-15 3.82598841e-13 1.38697942e-13 n 2.55795385e-14 1.74793513e-15 3.82598841e-13 1.38697942e-13 - 463.88719327291784 -549.5488227199663 - .1220580415413981 - -0.12205751413905905 0.12205804154139818 -0.12205751413905905 5.274023391343974e-07 
0.14 -  0.49485962 -0.07151193 3.285108669673405 188.2228620141226 -0.14641504 -1.01318608 2.047421198918747 117.3085935836592 -3.11162411 -6.87764592 14.50394998237635 831.015120259009 t -2.21120899e-14 -7.46638307e-14 -6.56797283e-13 -1.67688086e-13 t -2.21120899e-14 -7.46638307e-14 -6.56797283e-13 -1.67688086e-13 - 542.8219680618375 -567.9677382663205 - .141408898298904 - -0.14140837089662978 0.1414088982989045 -0.14140837089662978 5.274022747137064e-07 
0.15 -  0.49323259 -0.08198544 3.306307324879035 189.4374554887582 -0.17973096 -1.08127948 2.19223040007009 125.6055496442924 -3.55561676 -6.73628837 14.45626300654550 828.282857806160 O  1.64845915e-15 -2.50821586e-14 -3.29464456e-13 -3.41060513e-14 A  1.64845915e-15 -2.50821586e-14 -3.29464456e-13 -3.41060513e-14 - 627.2125499032473 -591.076946733536 - .1621193072352857 - -0.16211877983293776 0.16211930723528578 -0.16211877983293776 5.274023480161816e-07 
0.16 -  0.49124981 -0.09313232 3.328951519522786 190.7348722723179 -0.21760475 -1.14781092 2.336511710252725 133.8722597803750 -4.02280666 -6.56465191 14.39814912383924 824.953177595972 } 2.31352715e-14 4.70379291e-15 5.68434189e-16 1.22781785e-14 } 2.31352715e-14 4.70379291e-15 5.68434189e-16 1.22781785e-14 - 716.7085022658931 -619.5705010337746 - .1841612573563603 - -0.18416072995397087 0.18416125735636033 -0.18416072995397087 5.27402389455256e-07 
0.17 -  0.48886457 -0.10493538 3.3530354308076 192.1147787431092 -0.26025591 -1.21245945 2.4801540706793 142.1023607921193 -4.51062553 -6.35909393 14.32823966382680 820.947660589221 - 3.09796633e-14 9.69180292e-15  1.14539489e-13 -2.72848411e-15 - 3.09796633e-14 9.69180292e-15  1.14539489e-13 -2.72848411e-15 - 810.880340992233 -654.1673985032298 - .2075007490340024 - -0.2075002216316046 0.20750074903400248 -0.2075002216316046 5.27402397892951e-07 
0.18 -  0.48602812 -0.11737404 3.37855205587550 193.5767736669138 -0.30787592 -1.27486752 2.623032427286292 150.2886876094605 -5.01602447 -6.11595339 14.24510561158119 816.184430261727 - 2.37037057e-14 1.93267624e-15 -3.89377419e-14  3.06954462e-14 - 2.37037057e-14 1.93267624e-15 -3.89377419e-14  3.06954462e-14 - 909.2103803262763 -695.6018850949267 - .2320970746539017 - -0.2320965472515214 0.23209707465390178 -0.2320965472515214 5.274023803791827e-07 
0.19 -  0.48268995 -0.13042395 3.40549306897996 195.1203800136060 -0.36062317 -1.33464119 2.76500717079393 158.423241209900 -5.5354349 -5.8316178 14.14726655336801 810.578665154577 - -1.01294972e-13 -9.30526767e-14 -1.45013246e-12  5.51381163e-13 - -1.01294972e-13 -9.30526767e-14 -1.45013246e-12  5.51381163e-13 - 1011.08404779299 -744.6119160752805 - .2579020957838304 - -0.2579015683817091 0.25790209578383044 -0.2579015683817091 5.274021213641511e-07 
