Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: DapBody001 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - DapBody001 - - DapBody001 - DapBody001 - 
0.0 0.0 0.01 D -4.99999866e-01 -3.66098510e-04 .000732197084645953 .041951802721996  5.36503078e-05 -7.32730290e-02 .1465460972092870 .39647287420603  0.01610291 -7.32729346 4.65460657755828 39.647107318745 L -1.77351467e-14 -2.10442774e-16  4.31668590e-17 -4.39115411e-15 L -1.77351467e-14 -2.10442774e-16  4.31668590e-17 -4.39115411e-15 D 0.0007878569345475606 -500.4387572078072 D .000724454077606663 D -0.0007239266752223555 0.0007244540776066635 -0.0007239266752223555 5.274023843080062e-07 
0.1 '1' -0.49865886 -0.03659695 .0732594098097290 .19745499171677  0.05360262 -0.73037299 .464674624242380 3.9196743289981  1.60463427 -7.20953994 4.61530287478010 37.395171030319 P -1.92699190e-14  3.42481599e-15 -1.87583282e-14  2.13731255e-14 P -1.92699190e-14  3.42481599e-15 -1.87583282e-14  2.13731255e-14 '1' -262.3312694344384 -516.0247584984053 '1' .072367682037773 '1' -0.07236715463538525 0.0723676820377739 -0.07236715463538525 5.274023886503443e-07 
0.11 - -0.49803717 -0.04426031 .0886366389676944 .07850532307370  0.07129189 -0.80220883 .610740865634525 2.2886534901071  1.93822191 -7.15505645 4.59708155012392 36.351166030382 o -1.27897692e-14 -2.36468622e-14  1.90709670e-14 -1.65982783e-14 o -1.27897692e-14 -2.36468622e-14  1.90709670e-14 -1.65982783e-14 - -323.4474073229458 -524.1768054771154 - .0875212883071559 - -0.08752076090482369 0.08752128830715598 -0.08752076090482369 5.27402332292648e-07 
0.12 - -0.49722141 -0.05263904 .1054735289167665 .0431880572817  0.09246559 -0.87341779 .756597304877073 00.6456118735114  2.30136112 -7.08366844 4.57317222712558 34.981262731562 i -1.84172677e-14 -2.98427949e-16  2.54658516e-14 -8.86757334e-15 i -1.84172677e-14 -2.98427949e-16  2.54658516e-14 -8.86757334e-15 - -390.68893474401307 -535.1590851415373 - .1040894638680208 - -0.10408893646563408 0.10408946386802086 -0.10408893646563408 5.274023867768429e-07 
0.13 - -0.49617528 -0.06172597 .1237676798561081 .09136569588133  0.11741401 -0.94381559 .902181812565709 08.986989726560  2.69295939 -6.99229154 4.5425108393580 33.224494618467 n -4.31441549e-14  3.58113539e-14 -7.07828463e-13  2.63298716e-13 n -4.31441549e-14  3.58113539e-14 -7.07828463e-13  2.63298716e-13 - -463.8871932729478 -549.5488227199717 - .1220580415413567 - -0.12205751413897419 0.12205804154135673 -0.12205751413897419 5.274023825441176e-07 
0.14 - -0.49485962 -0.07151193 .1435160160836024 .22286201412206  0.14641504 -1.01318608 .04742119891867 17.3085935836552  3.11162411 -6.87764592 4.50394998237637 31.015120259011 t  8.64019967e-15 -5.81934501e-14  2.98200575e-13 -8.15134626e-14 t  8.64019967e-15 -5.81934501e-14  2.98200575e-13 -8.15134626e-14 - -542.821968061783 -567.967738266304 - .1414088982988666 - -0.14140837089658725 0.14140889829886663 -0.14140837089658725 5.274022793766431e-07 
0.15 - -0.49323259 -0.08198544 .1647146712892601 .43745548875928  0.17973096 -1.08127948 .192230400070172 25.6055496442968  3.55561676 -6.73628837 4.45626300654546 28.282857806157 O  2.80238055e-14 -7.20490334e-14  7.65936647e-13 -9.25410859e-14 A  2.80238055e-14 -7.20490334e-14  7.65936647e-13 -9.25410859e-14 - -627.2125499032052 -591.0769467335235 - .1621193072353255 - -0.16211877983304795 0.16211930723532558 -0.16211877983304795 5.274022776280418e-07 
0.16 - -0.49124981 -0.09313232 .1873588659330039 0.73487227231854  0.21760475 -1.14781092 .336511710252773 33.872259780377  4.02280666 -6.56465191 4.39814912383922 24.953177595971 } -8.52651283e-16 -2.43716158e-14 3.38246764e-13 9.32232069e-15 } -8.52651283e-16 -2.43716158e-14 3.38246764e-13 9.32232069e-15 - -716.7085022659497 -619.5705010337972 - .184161257356383 - -0.1841607299540386 0.1841612573563834 -0.1841607299540386 5.274023447965348e-07 
0.17 - -0.48886457 -0.10493538 .2114427772178837 2.11477874310965  0.26025591 -1.21245945 .480154070679409 42.1023607921210  4.51062553 -6.35909393 4.32823966382678 20.947660589220 - -1.30739863e-14 -8.75388650e-15 1.66210157e-13 3.43334250e-14 - -1.30739863e-14 -8.75388650e-15 1.66210157e-13 3.43334250e-14 - -810.8803409922687 -654.1673985032457 - .2075007490340130 - -0.20750022163164755 0.20750074903401308 -0.20750022163164755 5.274023655299498e-07 
0.18 - -0.48602812 -0.11737404 .2369594022857276 3.57677366691482  0.30787592 -1.27486752 .623032427286341 50.2886876094633  5.01602447 -6.11595339 4.24510561158113 16.184430261724 -  2.02362571e-14 -3.81135123e-14 5.92081051e-13 1.59388946e-13 -  2.02362571e-14 -3.81135123e-14 5.92081051e-13 1.59388946e-13 - -909.210380326299 -695.6018850949381 - .2320970746539117 - -0.23209654725161782 0.23209707465391174 -0.23209654725161782 5.274022939205647e-07 
0.19 - -0.48268995 -0.13042395 .263900415390190 5.12038001360717  0.36062317 -1.33464119 .765007170793970 58.4232412099028  5.5354349 -5.8316178 4.1472665533679 10.578665154573 -  1.48645540e-13 -1.32615696e-13 1.88407512e-12 7.00765668e-13 -  1.48645540e-13 -1.32615696e-13 1.88407512e-12 7.00765668e-13 - -1011.0840477930358 -744.6119160753108 - .2579020957838281 - -0.25790156838180595 0.25790209578382817 -0.25790156838180595 5.27402022221235e-07 
