Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.0 0.0 0.01 L  4.99999866e-01 -3.66265035e-04 0.000732530134704861 0.0419708850847382 -5.36706896e-05 -7.32675387e-02 0.146535116627312 8.39584373320229 -0.01610334 -7.32674443 14.65350851729002 839.584193099723 L  0.00000000e+00 -2.94653191e-16 -2.12073414e-16 -2.53805865e-14 L  9.99999732e-01 -7.32530069e-04 -1.07341379e-04 -1.46535077e-01 L -0.0008593827555036772 -2002.1977012729626 L .00289759917911630 L -0.0028970238532449793 0.002897599179116302 -0.0028970238532449793 5.753258713226024e-07 
0.1 -  0.49865905 -0.03659441 0.0732543100768681 4.197162798547199 -0.05359489 -0.73031858 1.464564981385613 83.9133922560516 -1.60439747 -7.20901651 14.61421323259434 837.332739131895 P 8.52651283e-15 2.37747599e-14 2.783338e-13 2.660272e-13 P  0.9973181  -0.07318881 -0.10718977 -1.46063717 - 1049.170468742391 -2064.528248192963 - .2894490794403843 - -0.289448504114502 0.28944907944038434 -0.289448504114502 5.75325882323785e-07 
0.11 -  0.49803745 -0.0442572  0.0886303883861218 5.07814719113009 -0.07128154 -0.80214925 1.610620345411803 92.281748189999 -1.93793579 -7.15454506 14.59599591131129 836.288963508342 o -1.36992639e-14 -4.44515535e-14 -3.02406988e-13 -2.26464181e-13 o  0.9960749 -0.0885144 -0.14256309 -1.6042985  - 1293.5987046719983 -2097.1292497122795 - .350058996061247 - -0.35005842073558824 0.3500589960612478 -0.35005842073558824 5.753256595575351e-07 
0.12 -  0.49722181 -0.0526353  0.1054660189331052 6.04275776691376 -0.09245212 -0.87335317 1.756465953461168 100.6380859917470 -2.30102161 -7.08317283 14.57209185742829 834.919362107593 i 1.27329258e-14 2.44995135e-14 3.18209459e-13 1.71439751e-13 i  0.99444361 -0.10527061 -0.18490424 -1.74670635 - 1562.5250385547643 -2141.048666959755 - .416326785601918 - -0.41632621027600064 0.4163267856019189 -0.41632621027600064 5.753259182394999e-07 
0.13 -  0.49617582 -0.06172156 0.123758802445948 7.09085705774617 -0.11739686 -0.94374611 1.9020396899532 108.978846700692 -2.69256278 -6.99181612 14.5414372405998 833.162981940733 n -1.47792889e-15 -1.69322334e-14 1.78317805e-13 6.13908924e-14 n  0.99235165 -0.12344312 -0.23479372 -1.88749222 - 1855.2750360654393 -2198.59489453886 - .488195791873103 - -0.48819521654747716 0.4881957918731039 -0.48819521654747716 5.753256267504447e-07 
0.14 -  0.49486036 -0.07150681 0.1435056639016360 8.22226887778663 -0.14639363 -1.01311197 2.047268381376152 117.2998377834329 -3.1111671  -6.87719582 14.50288490959327 830.954096083665 t -3.63229447e-14 -6.75726142e-14 -6.43979092e-13 -1.62685865e-13 t  0.98972072 -0.14301361 -0.29278725 -2.02622394 - 2170.968097847246 -2272.254273617552 - .56559353878005 - -0.5655929634545503 0.565593538780054 -0.5655929634545503 5.753255036822225e-07 
0.15 -  0.49323357 -0.08197955 0.1647027378450509 9.43677175277103 -0.17970466 -1.08120102 2.192066982746479 125.5961865213499 -3.55509654 -6.73586941 14.4552084836037 828.222438092198 O  7.95807864e-16 -1.39266376e-15 -5.60760327e-14  2.04636308e-15 A  0.98646714 -0.1639591  -0.35940933 -2.16240204 - 2508.481717810065 -2364.670699731204 - .648429138769660 - -0.6484285634437923 0.6484291387696606 -0.6484285634437923 5.753258682794637e-07 
0.16 -  0.49125107 -0.09312563 0.187345245793518 10.73409189580966 -0.21757292 -1.14772846 2.33633780993808 133.8622960262902 -4.02222104 -6.56427066 14.39710745717251 824.893494492309 } 2.48405740e-14 2.26094699e-14  3.87132104e-13 -2.95585778e-15 }  0.98250215 -0.18625125 -0.43514584 -2.29545692 - 2866.4145613477604 -2478.619804490064 - .736590572548400 - -0.7365899972224058 0.7365905725484002 -0.7365899972224058 5.753259944007993e-07 
0.17 -  0.48886618 -0.10492785 0.2114273662381106 12.11389575901049 -0.2602179  -1.21237339 2.47996982868957 142.0918045036943 -4.5099731  -6.35875765 14.32721345387693 820.888863090199 - 5.27506927e-14 4.02025080e-14  8.45489012e-13 -1.22327037e-13 -  0.97773237 -0.2098557  -0.52043579 -2.42474678 - 3243.0491938565665 -2616.9769930852503 - .829941871474320 - -0.8299412961481678 0.8299418714743204 -0.8299412961481678 5.753261526075804e-07 
0.18 -  0.48603015 -0.11736563 0.2369420978688567 13.5757821968611 -0.30783104 -1.27477836 2.622838012449178 150.277548459819 -5.01530466 -6.11567005 14.2440977614854 816.126684704859 - 3.89377419e-14 2.32773800e-14  5.00222086e-13 -1.25737643e-13 -  0.9720603  -0.23473126 -0.61566208 -2.54955671 - 3636.31547379752 -2782.678675073469 - .928320240710496 - -0.9283196653844165 0.9283202407104961 -0.9283196653844165 5.753260796659276e-07 
0.19 -  0.48269247 -0.13041464 0.263881116777946 15.11927428457512 -0.36057076 -1.33454949 2.76480278250625 158.4115306236348 -5.53464818 -5.83139595 14.146280274398 810.52215553222 - -1.33582034e-14 -1.50635060e-14 -2.86775048e-13  1.31194611e-13 -  0.96538494 -0.26082928 -0.72114152 -2.66909898 - 4043.755819871519 -2978.676123668825 - .031533168433561 - -1.0315325931078925 1.0315331684335611 -1.0315325931078925 5.753256686613639e-07 
