Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.32 -  0.37038993 -0.33587394 0.736565779316690 42.2021104886107 -1.49027141 -1.64341873 4.436996281453196 254.2211606425085 -10.93776338   2.59173615 10.85502679738268 621.947221991438 -  5.72924819e-13 -5.75198555e-13 -2.46336640e-12 -4.32169145e-12 -  0.74077985 -0.67174788 -2.98054283 -3.28683745 - .81893469656322 9.99931132501509 - .656641856152409 - -2.656641280822148 2.6566418561524094 -2.656641280822148 5.753302616540168e-07 
0.33 -  0.35493909 -0.35216223 0.781471080472672 44.77499472261245 -1.59998194 -1.61259807 4.54330925743500 260.3124454737420 -10.98979687   3.57706216 10.4022088727636 596.00266602289 -  9.74580416e-13 -1.43160150e-12 -1.26635769e-11 -1.46696948e-11 -  0.70987819 -0.70432447 -3.19996388 -3.22519615 - .86088842812663 10.79376312293917 - .78547638387723 - -2.7854758085237465 2.785476383877236 -2.7854758085237465 5.753534892960488e-07 
0.34 -  0.33839004 -0.36809263 0.827416334191174 47.4074638493403 -1.70976565 -1.5717991  4.64493314371944 266.1350652555575 -10.95135186   4.58586369 9.91720523208336 568.214004363434 -  9.92145033e-13 -2.06819095e-12 -2.34740583e-11 -1.95602752e-11 -  0.67678007 -0.73618526 -3.4195313  -3.14359819 - .8298908622094 11.60714283075993 - .91148003355592 - -2.911479458183083 2.911480033555922 -2.911479458183083 5.753728391511004e-07 
0.35000000000000003 -  0.32074665 -0.38356432 0.874353041051655 50.0967390566886 -1.81868804 -1.52083512 4.74154642527590 271.670598533651 -10.81666477   5.6083336  9.4001299565632 538.587773385569 -  5.27336397e-13 -1.74469506e-12 -2.47175649e-11 -1.41126293e-11 -  0.64149329 -0.76712864 -3.63737607 -3.04167023 - .72129492809068 12.43154312856317 - .03385552645241 - -3.033854951081104 3.033855526452414 -3.033854951081104 5.753713101519509e-07 
0.36 -  0.30202243 -0.39847516 0.922229496819582 52.83985791023566 -1.92576275 -1.4596231  4.832830124042371 276.90076921131 -10.58116509   6.63356925 8.85137889280978 507.1466534291803 - -2.01794137e-14 -3.97449185e-13 -1.19960077e-11 -3.11524673e-12 -  0.60404486 -0.79695032 -3.85152549 -2.9192462  - .5314154947668 13.25817338948200 - .15179484500750 - -3.151794269660686 3.151794845007505 -3.151794269660686 5.753468190761168e-07 
0.37 -  0.28224097 -0.41272271 0.970990832142634 55.6336766276687 -2.02996456 -1.38819391 4.91847068647048 281.807611993571 -10.24168601   7.6497247  8.2716429960789 473.9302333142717 - -1.97474037e-13  1.25578481e-12 8.59904503e-12 4.69935912e-12 -  0.56448193 -0.82544543 -4.05992913 -2.77638783 - .25769921846979 14.07748244399380 - .264487846407769 - -3.264487271094682 3.2644878464077696 -3.264487271094682 5.753130873920043e-07 
0.38 -  0.26143621 -0.42620548 1.02057908172344 58.4748740420905 -2.13024443 -1.3067008  4.99816298444942 286.37364432746 -9.79665477  8.64420616 7.66191756464604 438.995539431372 - 6.45741238e-14 2.14998863e-12 2.37105269e-11 4.75779416e-12 -  0.52287242 -0.85241095 -4.26048886 -2.61340159 - .898878011706047 14.87931612431760 - .371131619382117 - -3.3711310440917543 3.3711316193821173 -3.3711310440917543 5.75290362903047e-07 
0.39 -  0.23965267 -0.43882411 1.070933283887689 61.35995730685025 -2.22554622 -1.2154257  5.07161338568220 290.582042321644 -9.24625334  9.60390781 7.02350680973596 402.417297579263 - 3.30516059e-13 1.41574219e-12 1.94931999e-11 6.28460839e-13 -  0.47930534 -0.87764821 -4.45109243 -2.43085139 - .45509859286503 15.65310742787025 - .470940429864336 - -3.4709398545687042 3.4709404298643367 -3.4709398545687042 5.752956324656111e-07 
0.4 -  0.21694537 -0.45048275 1.121989611000498 64.2852693678535 -2.31482491 -1.11478307 5.13854284444133 294.416817833637 -8.59254036 10.51548327 6.35802329234373 364.287900697168 -  1.32160949e-13 -1.57115210e-13 1.48838808e-12 5.77074388e-13 -  0.43389074 -0.9009655  -4.62964982 -2.22956613 - .92802081449401 16.38809539109639 - .56315606927108 - -3.5631554939519874 3.563156069271081 -3.5631554939519874 5.753190936985675e-07 
0.41000000000000003 -  0.19337964 -0.46109036 1.173681530672369 67.2469981999810 -2.3970658  -1.00532078 5.19868995949878 297.8629936763171 -7.83952618 11.36564565 5.66738187154711 324.7170621286034 - -6.11237283e-13 -1.42591716e-12 -2.24058567e-11  1.07656888e-11 -  0.38675928 -0.92218071 -4.7941316  -2.01064157 - .320878141867650 17.0735670232090 - .647058391237208 - -3.6470578158856326 3.6470583912372083 -3.6470578158856326 5.753515757156435e-07 
