Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.0 0.0 0.01 L -4.99999866e-01 -3.66410509e-04 .000732821083957989 .0419875552489949  5.36920067e-05 -7.32675386e-02 .1465351166168958 .3958437326054  0.01610547 -7.32674442 4.65350851416631 39.584192920747 L  5.68434189e-17 -2.89379631e-16  1.31929190e-16 -1.49213975e-14 L  5.68434189e-17 -2.89379631e-16  1.31929190e-16 -1.49213975e-14 L -0.0008593827561526265 -2002.1977012729628 L .002897599178703728 L -0.002898174504578058 0.0028975991787037287 -0.002898174504578058 -5.753258743293119e-07 
0.1 - -0.49865904 -0.03659455 .0732546007659534 .19717945380493  0.0535951  -0.73031856 .464564970982101 3.9133916599742  1.60439954 -7.20901589 4.61421292083748 37.332721269543 P -3.63797881e-15  1.01323394e-14 -9.58095825e-14  9.31095201e-14 P -3.63797881e-15  1.01323394e-14 -9.58095825e-14  9.31095201e-14 - -1049.1721542833043 -2064.528654483375 - .2894490753283009 - -0.2894496506541529 0.28944907532830094 -0.2894496506541529 -5.753258519591853e-07 
0.11 - -0.49803744 -0.04425734 .0886306789545136 .07816383947259  0.07128178 -0.80214922 .61062033156998 2.2817473969214  1.93793783 -7.15454431 4.59599553442987 36.28894191462 o  9.43600753e-15 -3.50368623e-14  1.45732315e-13 -1.10617293e-13 o  9.43600753e-15 -3.50368623e-14  1.45732315e-13 -1.10617293e-13 - -1293.6003728541637 -2097.129750193507 - .350058990044286 - -0.3500595653703896 0.3500589900442861 -0.3500595653703896 -5.753261035357227e-07 
0.12 - -0.49722179 -0.05263545 .1054663093430879 .042774406180  0.09245237 -0.87335314 .756465935500112 00.6380849626543  2.30102362 -7.08317194 4.5720914094458 34.919336440089 i -2.10320650e-15  3.11928261e-15 -9.59232693e-15  9.77706804e-15 i -2.10320650e-15  3.11928261e-15 -9.59232693e-15  9.77706804e-15 - -1562.5266833711673 -2141.0492707295234 - .416326777087608 - -0.4163273524134608 0.4163267770876082 -0.4163273524134608 -5.753258526253191e-07 
0.13 - -0.49617581 -0.06172171 .1237590926526356 .09087368536453  0.11739713 -0.94374607 .902039667132171 08.9788453931413  2.69256474 -6.99181509 4.54143671565152 33.162951863409 n -1.95541361e-14  2.37889708e-14 -6.13724183e-13  2.26918928e-13 n -1.95541361e-14  2.37889708e-14 -6.13724183e-13  2.26918928e-13 - -1855.2766503020703 -2198.59561024863 - .488195780157987 - -0.4881963554839356 0.4881957801579871 -0.4881963554839356 -5.753259484930773e-07 
0.14 - -0.49486034 -0.07150695 .1435059538525302 .2222854907491  0.14639392 -1.01311191 .0472683528969 17.2998361516942  3.11116899 -6.87719462 4.50288430195655 30.954061268645 t  3.52997631e-14 -7.07700565e-14  5.12812903e-13 -1.33695721e-13 t  3.52997631e-14 -7.07700565e-14  5.12812903e-13 -1.33695721e-13 - -2170.969672999164 -2272.25510933687 - .565593523044258 - -0.565594098370582 0.5655935230442581 -0.565594098370582 -5.753263239149931e-07 
0.15 - -0.49323355 -0.08197969 .1647030274793445 .43678834759366  0.17970497 -1.08120095 .19206694775438 25.596184516450  3.55509836 -6.73586805 4.45520778773455 28.222398221829 O  3.24007488e-14 -5.10027576e-14  5.79717607e-13 -6.75299816e-14 A  3.24007488e-14 -5.10027576e-14  5.79717607e-13 -6.75299816e-14 - -2508.4832440182154 -2364.671662790444 - .648429118067973 - -0.6484296933941388 0.6484291180679732 -0.6484296933941388 -5.753261655971897e-07 
0.16 - -0.49125105 -0.09312577 .18734553504154 0.73410846850102  0.21757325 -1.14772837 .336337767523818 33.862293596131  4.02222277 -6.56426912 4.39710666774605 24.893449261505 } -7.95807864e-16 -2.11741735e-15 7.14237558e-14 1.15960574e-14 } -7.95807864e-16 -2.11741735e-15 7.14237558e-14 1.15960574e-14 - -2866.4160273516172 -2478.6209012994073 - .736590545804089 - -0.7365911211299776 0.7365905458040893 -0.7365911211299776 -5.753258882634782e-07 
0.17 - -0.48886615 -0.10492799 .2114276550209101 2.11391230504610  0.26021824 -1.21237329 .479969777892072 42.0918015932119  4.50997472 -6.35875594 4.32721256583369 20.888812209069 - -6.36646291e-15  3.02691205e-15 7.84439180e-15 1.63709046e-14 - -6.36646291e-15  3.02691205e-15 7.84439180e-15 1.63709046e-14 - -3243.050586973718 -2616.9782289318855 - .829941837474778 - -0.8299424128006394 0.8299418374747785 -0.8299424128006394 -5.753258609519918e-07 
0.18 - -0.48603012 -0.11736577 .236942386097572 3.57579871115012  0.3078314  -1.27477824 .622837952258220 50.2775450111313  5.01530616 -6.11566815 4.24409677008257 16.126627901659 -  3.18323146e-15 -7.16227078e-15 1.54727786e-13 5.68434189e-14 -  3.18323146e-15 -7.16227078e-15 1.54727786e-13 5.68434189e-14 - -3636.316779934345 -2782.680053898612 - .928320198102819 - -0.9283207734287788 0.9283201981028194 -0.9283207734287788 -5.753259594287741e-07 
0.19 - -0.48269243 -0.13041478 .263881404353435 5.1192907614369  0.36057113 -1.33454935 .76480271186612 58.411526576253  5.53464952 -5.83139388 4.14627917526607 10.522092556552 -  1.29091404e-13 -1.01891828e-13 1.54750524e-12 5.84577720e-13 -  1.29091404e-13 -1.01891828e-13 1.54750524e-12 5.84577720e-13 - -4043.757023567251 -2978.6776478257643 - .031533115722531 - -1.0315336910495378 1.0315331157225314 -1.0315336910495378 -5.753270064801086e-07 
0.2 - -0.4788012  -0.14404655 .292234915348625 6.74382727583910  0.41855743 -1.39125718 .90570946287800 66.484888714135  6.06388477 -5.5024465  4.03223874640631 03.988057289026 -  1.80989446e-13 -1.43558054e-13 1.31058187e-12 6.00948624e-13 -  1.80989446e-13 -1.43558054e-13 1.31058187e-12 6.00948624e-13 - -4462.494846010097 -3207.883215418312 - .139355509570648 - -1.139356084898142 1.1393555095706482 -1.139356084898142 -5.753274938680164e-07 
0.21 - -0.47430354 -0.15822817 .32199150211868 8.44875411047852  0.48186621 -1.44443842 .04538824609905 74.4878934802241  6.59831469 -5.12555135 3.9004255994577 96.435720284537 - -2.34820163e-13  3.51292329e-14 -3.29777095e-12 -2.48246579e-12 - -2.34820163e-13  3.51292329e-14 -3.29777095e-12 -2.48246579e-12 - -4889.2083236605085 -3473.1079580371725 - .251526978014819 - -1.251527553338598 1.2515269780148193 -1.251527553338598 -5.753237788397314e-07 
