Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.0 0.0 0.01 L  4.99999866e-01 -3.66265039e-04 0.00073253013608069 0.0419708851635676 -5.36706938e-05 -7.32675392e-02 0.146535116807095 8.39584374350309 -0.01610334 -7.32674443 14.6535085172900 839.584193099722 L -5.22959454e-15 -3.43987627e-12 -4.10808265e-12 -4.49478236e-10 L  9.99999732e-01 -7.32530074e-04 -1.07341384e-04 -1.46535078e-01 L -0.0008593827555036772 -2002.1977012729626 L .00289759921277771 L -0.0028970238858919933 0.002897599212777719 -0.0028970238858919933 5.753268857255738e-07 
0.3 -  0.39779161 -0.30271511 0.650110672538918 37.2485977528915 -1.2744666  -1.67313657 4.21122206704602 241.2852510340956 -10.58853164   0.72454135 11.6644423250460 668.323315598902 - -2.16799254e-04 -7.78571282e-05 6.07750309e-06 2.96521698e-03 -  0.79580002 -0.60535236 -2.54893928 -3.34923836 - 8311.649525345516 -7793.821536632403 - .389146941383444 - -2.394366955283419 2.3891469413834443 -2.394366955283419 -0.005220013899974507 
0.31 -  0.38451476 -0.3193894  0.69280249936615 39.69465924979551 -1.38146591 -1.66108929 4.32590655139560 247.8561879629609 -10.80036202   1.63817656 11.27527840693838 646.025865552559 - -2.14787048e-04 -4.13539385e-05 3.90455304e-06 3.21477648e-03 -  0.76924431 -0.63873745 -2.76293572 -3.32539336 - 8537.35501483259 -8493.823556108673 - .52096363516794 - -2.5262545663692078 2.520963635167944 -2.5262545663692078 -0.005290931201263671 
0.32 -  0.37018758 -0.33590466 0.736617197813674 42.2050565514768 -1.49018423 -1.6400781  4.436588726569520 254.197809467753 -10.93612065   2.59127126 10.85452064681321 621.918221700009 - -1.85076933e-04 -1.16810774e-05 3.47939148e-05 3.11304943e-03 -  0.74056023 -0.67179765 -2.98040325 -3.28326925 - 8708.150290308884 -9230.472266650522 - .651991525675053 - -2.656884308612952 2.6519915256750535 -2.656884308612952 -0.00489278293789841 
0.33 -  0.35479349 -0.35216898 0.781513447505481 44.7774221747829 -1.59984634 -1.60972904 4.54295107107377 260.291922906964 -10.98833619   3.57653678 10.40177160059603 595.977612173191 - -1.30686639e-04  8.29333402e-06 7.77766023e-05 2.67411266e-03 -  0.70971766 -0.70434625 -3.19977045 -3.2221322  - 8817.610188780527 -9998.936497174527 - .78146326162069 - -2.7855291516347727 2.781463261620695 -2.7855291516347727 -0.004065890014077755 
0.34 -  0.33831952 -0.36808584 0.827447354960321 47.4092412084897 -1.70960408 -1.56968409 4.644664781367735 266.119689225424 -10.95024284   4.58539897 9.91687058456596 568.194830473063 - -5.90994049e-05  1.72849505e-05 0.00011154 0.00197116 -  0.67669814 -0.73618897 -3.41931971 -3.14133934 - 8859.71070328601 -10793.339512364353 - .908493581550942 - -2.911425767477005 2.9084935815509425 -2.911425767477005 -0.0029321859260624805 
0.35000000000000003 -  0.32075632 -0.38355415 0.87437245359168 50.0978513133019 -1.81853636 -1.51960114 4.74138977186410 271.661622954309 -10.81599573   5.60804376 9.39991173592308 538.575270263883 - 1.71197673e-05 1.63938360e-05 0.00012111 0.00114842 -  0.64149552 -0.7671247  -3.63719383 -3.04035071 - 8828.99667992405 -11606.768136124605 - .032069860640037 - -3.0337745306041923 3.0320698606400374 -3.0337745306041923 -0.00170466996415497 
0.36 -  0.30209815 -0.39846824 0.922239703707806 52.84044272185284 -1.92564912 -1.45915403 4.8327746749289 276.897592211136 -10.58088802   6.63349968 8.85125969506920 507.139823901717 - 7.97890117e-05 1.00048452e-05 0.00010643 0.00043267 -  0.60411652 -0.79694648 -3.85140467 -2.91874073 - 8720.755487441138 -12431.309437529708 - .15104816682321 - -3.151739517903084 3.151048166823213 -3.151739517903084 -0.000691351079871172 
0.37 -  0.2823429  -0.41271788 0.970997502897273 55.6340588337556 -2.02987714 -1.3880327  4.91845748674260 281.806855704873 -10.24156503   7.6497622  8.27156230861604 473.9256102631869 - 1.04689089e-04 6.71363767e-06 9.12332439e-05 1.43943153e-04 -  0.56458111 -0.82544248 -4.05984552 -2.77620935 - 8531.192095576936 -13258.117301383452 - .264159901864024 - -3.264449060539968 3.2641599018640246 -3.264449060539968 -0.00028915867594347944 
0.38 -  0.26150885 -0.42620469 1.02059181810706 58.4756037831184 -2.13044821 -1.30617153 4.99821901506712 286.3768546453815 -9.79662329  8.64461124 7.66175847621965 438.9864243359707 - 7.80641720e-05 4.11764278e-06 -0.00016326  0.00051678 -  0.52293963 -0.85241349 -4.26073316 -2.61285985 - 8257.601675521682 -14077.512681675127 - .370943273780431 - -3.371124811903552 3.3709432737804312 -3.371124811903552 -0.00018153812312071693 
0.39 -  0.23966491 -0.43882682 1.070958003048445 61.36137361043465 -2.22631309 -1.21415775 5.07181434806193 290.593556617843 -9.24636492  9.60510708 7.02318890363365 402.3990829013204 - 2.30818236e-05 3.21426417e-06 -0.00064864  0.00126109 -  0.47930673 -0.87765685 -4.45197753 -2.42957659 - 7898.852635295223 -14879.64273745287 - .471144475474092 - -3.4709612866511788 3.4711444754740928 -3.4709612866511788 0.0001831888229140155 
