Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
Time: Link002 - - - - - - - - - - - - Link001-{PointO} - - - - Link001-{PointA} - - - - Link002 - - Link002 - Link002 - 
0.0 0.0 0.01 L  4.99999866e-01 -3.66265035e-04 0.000732530134703524 0.0419708850846616 -5.36706896e-05 -7.32675387e-02 0.146535116627164 8.39584373319382 -0.01610334 -7.32674443 14.65350851729002 839.584193099723 L 1.13686838e-16 3.04634096e-15 3.44875517e-15 3.44073214e-13 L  9.99999732e-01 -7.32530069e-04 -1.07341379e-04 -1.46535077e-01 L .01298384833942277 2.00220721233471 L .00289759917908863 L -0.0028970238532132677 0.002897599179088631 -0.0028970238532132677 5.753258753632071e-07 
0.52 - -0.0956149  -0.49077265 1.76321123892513 101.0245623804433 -2.63221537  0.51282199 5.36341091540421 307.3008092470587  4.12571236 13.84972173 .802188195063136 60.5535569784995 -  2.81502821e-13 -3.64366315e-14  1.37333700e-13 -1.16313004e-12 - -0.1912298  -0.98154529 -5.26443075  1.02564397 - 3.32649250601799 19.0764357968811 - .881834578858334 - -3.8818340035361074 3.8818345788583346 -3.8818340035361074 5.753222271920322e-07 
0.53 - -0.12171279 -0.48495979 1.816692434628795 104.0888091775761 -2.58558901  0.64891822 5.33155338620181 305.475507278046  5.18961297 13.35105148 .567039692770501 04.3763197513915 -  7.24298843e-13 -4.02110345e-13 -4.15957402e-12 -5.14808107e-12 - -0.24342557 -0.96991958 -5.17117802  1.29783645 - 4.184297679041911 18.67436636585463 - .83585697750646 - -3.83585640217965 3.835856977506463 -3.83585640217965 5.753268128572131e-07 
0.54 - -0.14729226 -0.47781271 1.869817053053376 107.1326256015476 -2.52864259  0.77948846 5.29212078673862 303.2161857535760  6.18772027 12.74606579 .31669806548706 47.3285805846958 - -2.95983682e-13  6.31303010e-13 1.34427864e-11 1.09268967e-11 - -0.29458453 -0.95562543 -5.05728518  1.55897691 - 4.98905480971340 18.18657656922437 - .779326190529382 - -3.7793256152241894 3.7793261905293827 -3.7793256152241894 5.7530519326221e-07 
0.55 - -0.17225361 -0.46939183 1.922510152727541 110.1517178223394 -2.46209152  0.9035184  5.24527983511416 300.532396917117  7.10880989 12.04478126 .0482409015094 89.242897621808 -  6.31786179e-13 -5.07668574e-13 -6.57064447e-12 -3.72551767e-12 - -0.34450722 -0.93878367 -4.92418304  1.8070368  - 5.73171388032994 17.6211426472098 - .71272007864210 - -3.7127195033114186 3.712720078642104 -3.7127195033114186 5.75330685315123e-07 
0.56 - -0.1965048  -0.45976718 1.97469860185695 113.141895696788 -2.38675507  1.02010071 5.19122537240425 297.4353043399929  7.94335859 11.25851801 .7589710888993 29.964737731792 - -3.21676907e-13  1.38913947e-12 2.40452209e-11 9.36108790e-12 - -0.3930096  -0.91953437 -4.77351014  2.04020142 - 6.404596469718013 16.98719181037278 - .63659258518213 - -3.6365920098913804 3.636592585182139 -3.6365920098913804 5.75290758586533e-07 
0.5700000000000001 - -0.21996244 -0.44901729 2.026311347796996 116.0990882082333 -2.3035386   1.12844646 5.13017796599539 293.9375456025453  8.68369628 10.39958727 .4464446880068 69.3540734873195 -  3.07267101e-13 -6.68478606e-14 8.67521521e-12 3.93447408e-12 - -0.43992488 -0.89803458 -4.6070772   2.25689292 - 7.001518295318664 16.2946503946547 - .55156480353653 - -3.551564228228375 3.551564803536531 -3.551564228228375 5.753081562254181e-07 
0.58 - -0.24255254 -0.43722793 2.077279661264215 119.0193574588048 -2.21341449  1.22789344 5.06238126087988 290.053080534533 9.32409662 9.48096489 .10849338821109 07.286669841146 -  6.40682174e-13 -1.89362481e-12 -1.93758751e-11  1.42335921e-12 - -0.48510508 -0.87445586 -4.42682898  2.45578689 - 7.517862323986137 15.55398061836826 - .458315260403319 - -3.458314685055332 3.4583152604033196 -3.458314685055332 5.75347987474828e-07 
0.59 - -0.2642111  -0.42449087 2.127537353026326 121.898911084843 -2.11740252  1.31791116 4.98809913470799 285.7970282116257 9.8608067  8.51596337 .74324128284049 43.655045258225 -  4.28997282e-13 -1.08241238e-12 -1.31126399e-11  3.12479642e-12 - -0.5284222  -0.84898173 -4.23480504  2.63582232 - 7.95060263799105 14.77591612007445 - .357569674214576 - -3.3575690988717684 3.3575696742145764 -3.3575690988717684 5.753428080623735e-07 
0.6 - -0.28488446 -0.41090248 2.17702096140002 124.734112999734 -2.01655022  1.39810258 4.90761271393721 281.185495993346 10.29201841  7.51791417 .3491158748999 78.3691022974424 - 4.52871518e-13 1.96962446e-13 9.7247721e-13 1.2057626e-12 - -0.56976891 -0.82180496 -4.03310045  2.79620517 - 8.29828138877595 13.97120583394990 - .25009044658457 - -3.2500898712608595 3.250090446584576 -3.2500898712608595 5.75323716667242e-07 
0.61 - -0.30452949 -0.39656247 2.225669909457397 127.5214924011729 -1.91191382  1.46820286 4.82121730846393 276.2354038904055 10.61778689  6.49987093 .92485339612250 11.356432370819 - 6.87862212e-13 9.91519755e-13  1.19546257e-11 -3.92151378e-12 - -0.60905898 -0.79312493 -3.82382764  2.93640571 - 8.56094303187264 13.15037468872951 - .136666137028887 - -3.1366655617247194 3.1366661370288877 -3.1366655617247194 5.753041683043136e-07 
0.62 - -0.32311361 -0.38157253 2.27342663140385 130.257751012084 -1.80454017  1.52807514 4.72921932058211 270.9643074610819 10.83990301  5.47434231 .46949867662149 42.5623082751 - 1.16534693e-12 1.96303063e-12  2.54565293e-11 -1.48143044e-11 - -0.64622722 -0.76314505 -3.60908034  3.05615027 - 8.74003152407452 12.32350820069216 - .01810115563361 - -3.018100580358162 3.018101155633619 -3.018100580358162 5.752754570487184e-07 
0.63 - -0.34061458 -0.36603512 2.3202366681386 132.9397685558385 -1.69545022  1.57770397 4.63193318100244 265.3902222580462 10.96172832  4.45306116 .98239993677947 71.949385789123 - 1.31751676e-12 1.84428472e-12  2.50240646e-11 -1.91187155e-11 - -0.68122916 -0.73207024 -3.39090043  3.15540794 - 8.8382572246112 11.50006638790036 - .89520588448381 - -2.8952053092131096 2.895205884483819 -2.8952053092131096 5.752707092909759e-07 
0.64 - -0.35702017 -0.35005228 2.36604873251482 135.5646064953771 -1.58562424  1.61718653 4.52967836035663 259.5314526001739 10.98800151  3.44679473 0.46319898293487 99.497141927743 - 8.46853254e-13 8.51287041e-13  1.45807917e-11 -1.17929631e-11 - -0.71404034 -0.70010456 -3.17124848  3.23437307 - 8.85944085750731 10.68873068393638 - .76878740980620 - -2.7687868345158777 2.768787409806207 -2.7687868345158777 5.752903291522671e-07 
0.65 - -0.37232771 -0.33372456 2.41081474527439 138.129510092129 -1.47598912  1.64672223 4.42277649941075 253.406427145880 10.92462579  2.46519806 0.91181737173669 25.201082218047 -  1.53477231e-15 -2.16402896e-13 4.11409928e-12 2.26032171e-12 - -0.74465541 -0.66744911 -2.95197824  3.29344446 - 8.80834207702059 9.89728578905601 - .639641015166102 - -2.639640439848087 2.6396410151661023 -2.639640439848087 5.75318015449966e-07 
0.66 - -0.38654347 -0.31715003 2.45448984303625 140.6319088637053 -1.36740782  1.666601   4.31154869522107 247.033543401304 10.77844625  1.51671117 1.32843916408164 49.071752572588 - -7.26174676e-13 -7.92908850e-13 -6.52789822e-13  1.45289505e-11 - -0.77308694 -0.63430007 -2.73481563  3.33320201 - 8.6904799731313 9.132536763917 - .508542551473525 - -2.508541976135138 2.5085425514735253 -2.508541976135138 5.753383871542894e-07 
0.67 - -0.39968202 -0.30042351 2.497032360057241 143.0694155388712 -1.26067105  1.67719085 4.1963129740972 240.4310229317650 10.55702572  0.60849859 1.71349091900052 71.133593023546 - -1.06433617e-12 -8.49013304e-13 -3.28327587e-13  2.05477590e-11 - -0.79936404 -0.60084701 -2.52134211  3.35438169 - 8.51195232154792 8.40026022534608 - .376241765210876 - -2.3762411898640687 2.3762417652108763 -2.3762411898640687 5.753468075297974e-07 
0.68 - -0.41176543 -0.28363574 2.538403785760799 145.4398236241242 -1.15649126  1.67892492 4.07738197569187 233.6167786698578 10.26842646 -0.25357189 2.06761958266275 91.423670855999 - -1.11981535e-12 -6.59497346e-13 2.08297024e-12 2.17426077e-11 - -0.82353085 -0.56727148 -2.31298253  3.35784985 - 8.27925959694737 7.70518730037152 - .243456632948054 - -2.243456057600486 2.2434566329480545 -2.243456057600486 5.753475686987031e-07 
0.6900000000000001 - -0.42282248 -0.26687291 2.57856870023908 147.7411037082340 -1.05549861  1.67228864 3.95506086605199 226.608295342135  9.92100413 -1.06491491 2.39166891064675 09.990329703533 - -1.17762511e-12 -4.52246240e-13 4.91513674e-12 2.18219611e-11 - -0.84564496 -0.53374583 -2.11099723  3.34457728 - 7.99913880879719 7.05101506570563 - .110868719145496 - -2.1108681437988173 2.1108687191454965 -2.1108681437988173 5.753466791880157e-07 
0.7000000000000001 - -0.43288785 -0.25021612 2.617494690081308 149.971398639562 -0.95823905  1.65780701 3.82964549125216 219.4225236800537  9.52321877 -1.82218298 2.68665502624165 26.891789142079 - -1.41830014e-12 -2.60541810e-13 8.23797563e-12 2.25895747e-11 - -0.8657757  -0.50043225 -1.9164781   3.31561401 - 7.678411164221941 6.44044255434588 - .979119546354478 - -1.9791189710077548 1.9791195463544784 -1.9791189710077548 5.753467235969367e-07 
0.71 - -0.44200125 -0.23374108 2.65515224696779 152.129017715932 -0.8651741   1.63603261 3.70142077743690 212.075788749166  9.08346672 -2.52319662 2.95374166761442 42.194726457063 - -1.61730895e-12  3.10080850e-14 1.13547003e-11 2.07312496e-11 - -0.8840025  -0.46748217 -1.73034821  3.27206523 - 7.323846483237506 5.87522703915543 - .848807942844437 - -1.8488073675001335 1.8488079428444377 -1.8488073675001335 5.753443041989215e-07 
0.72 - -0.45020659 -0.21751788 2.69151465150102 154.2124300286335 -0.77668228  1.60753437 3.570659377869337 204.5837124307212  8.60993554 -3.16685491 3.19421561610094 55.972868788187 - -7.82961251e-13  4.41247039e-13 7.94648258e-12 6.28642738e-12 - -0.90041317 -0.43503577 -1.55336455  3.21506873 - 6.94204624885855 5.35625618022701 - .720488312804136 - -1.720487737474868 1.7204883128041366 -1.720487737474868 5.753292686705436e-07 
0.73 - -0.45755114 -0.20161089 2.726557844727394 156.2202571011657 -0.69306175  1.57288722 3.4376205629936 196.9611498269209  8.11048318 -3.75303168 3.40946273043793 68.305619992066 - 1.92540028e-12 4.60062211e-13 -1.10487690e-11 -2.28151293e-11 - -0.91510229 -0.40322178 -1.3861235   3.14577443 - 6.53934621574010 4.8836317130266 - .59466975870681 - -1.5946691834074609 1.594669758706815 -1.5946691834074609 5.752993541552343e-07 
0.74 - -0.46408481 -0.18607873 2.76026028974420 158.151264959900 -0.61453419  1.53266297 3.30254934562016 189.2221391377271  7.59254164 -4.28246241 3.60094494091739 79.276742504375 -  3.09171355e-12 -1.03824505e-13 -1.96348537e-11 -2.49417553e-11 - -0.92816961 -0.37215746 -1.22906837  3.06532594 - 6.121738660066168 4.45676061611252 - .471815974064743 - -1.4718153987690317 1.4718159740647434 -1.4718153987690317 5.752957117355351e-07 
0.75 - -0.46985931 -0.17097435 2.79260282568759 160.0043557682069 -0.54124937  1.48742226 3.16567583015171 181.379864374266  7.06304405 -4.75662649 3.77017848624628 88.97311040375 - 3.75678155e-13 2.65487188e-13 7.48002549e-12 4.62864591e-12 - -0.93971862 -0.3419487  -1.08249875  2.97484452 - 5.69481365101730 4.0744500869132 - .352345817319416 - -1.3523452419937498 1.3523458173194167 -1.3523452419937498 5.753256668850071e-07 
0.76 - -0.47492755 -0.15634519 2.823568516275887 161.7785591486242 -0.47329048  1.4377077  3.02721477232229 173.446630133723  6.52837398 -5.17762865 3.91871360694312 97.483545929151 - -1.93131200e-12  1.60949298e-12 2.28072849e-11 1.19491688e-11 - -0.94985511 -0.31269039 -0.94658096  2.87541541 - 5.26371816913774 3.735003129010592 - .236634474167373 - -1.236633898825575 1.2366344741673738 -1.236633898825575 5.753417988696441e-07 
0.77 - -0.47934295 -0.14223338 2.853142494940952 163.4730233095424 -0.41067973  1.38403822 2.887365334078249 165.4338475550646  5.99433496 -5.54808292 4.04811584436747 04.897747993117 -  2.70028977e-12 -5.14376097e-13 -2.89099944e-11 -1.74488832e-11 - -0.95868591 -0.28446676 -0.82135945  2.76807645 - 4.833131487689886 3.436312075698696 - .125015114748950 - -1.1250145394436102 1.1250151147489507 -1.1250145394436102 5.75305340477783e-07 
0.78 - -0.48315887 -0.12867597 2.88131180842494 165.087006083955 -0.35338424  1.32690453 2.746311017014533 157.3520305052135  5.46613776 -5.87100193 4.15994903545763 11.305317852063 -  1.13459464e-12 -8.44124770e-14 -2.14754436e-13 -9.35415301e-13 - -0.96631774 -0.25735195 -0.70676849  2.65380906 - 4.40725496072355 3.175947908877913 - .017780953940338 - -1.0177803786216681 1.0177809539403389 -1.0177803786216681 5.753186707035951e-07 
0.79 - -0.48642809 -0.1157053  2.90806526051118 166.6198659759032 -0.30132203  1.26676563 2.60421975723944 149.2108010144041  4.9484031  -6.14969329 4.25576004077075 16.794884087410 - -4.54917881e-13  1.22878419e-12 1.93244318e-11 4.04202183e-12 - -0.97285617 -0.2314106  -0.60264406  2.53353127 - 3.98981421193038 2.95124375268054 - .915187627287117 - -0.915187051956155 0.9151876272871178 -0.915187051956155 5.753309627598568e-07 
0.8 - -0.48920234 -0.10334926 2.933393257456957 168.0710533044161 -0.25436776  1.20404641 2.461244164291305 141.018902965095  4.44517725 -6.3876647  4.33706519867406 21.45332648791 - -1.36822109e-13  1.28849820e-12 1.30708315e-11 7.21001925e-13 - -0.97840468 -0.20669852 -0.50873552  2.40809282 - 3.58407167199467 2.759371405689936 - .817455801062677 - -0.8174552257325913 0.8174558010626772 -0.8174552257325913 5.75330085905712e-07 
0.81 - -0.49153193 -0.09163167 2.957287656459551 169.440101521266 -0.21235841  1.139136   2.317521887051397 132.7842230572393  3.95995788 -6.58853853 4.40533846061393 25.365096250660 - 8.11155587e-13 4.09357881e-13 -8.77605544e-13 -4.49972504e-13 - -0.98306386 -0.18326335 -0.42471681  2.278272   - 3.19284745131217 2.597410211759710 - .724773941056559 - -0.7247733657323358 0.7247739410565596 -0.7247733657323358 5.753242238171197e-07 
0.8200000000000001 - -0.49346534 -0.08057266 2.97974161834556 170.726618770682 -0.17509858  1.07238709 2.17317609020912 124.5138181077241  3.49572792 -6.75597631 4.46200113219303 28.611628188079 -  1.16773435e-12 -7.47348849e-14 -5.47836976e-12  8.06721800e-13 - -0.98693069 -0.16114533 -0.35019717  2.14477418 - 2.81854663868209 2.46240794673806 - .637301172755803 - -0.6373005974339901 0.6373011727558031 -0.6373005974339901 5.753218129678217e-07 
0.8300000000000001 - -0.49504899 -0.070189   3.00074946551218 171.9302797499858 -0.14236548  1.0041158  2.02831602569352 116.213947790987  3.05499521 -6.89361311 4.50841312137174 31.27083928682 -  1.19302968e-12 -1.70814474e-13 -4.77112394e-12  1.84468263e-12 - -0.99009798 -0.140378   -0.28473095  2.00823161 - 2.46319126685043 2.351433713854409 - .555170173166379 - -0.5551695978448504 0.5551701731663795 -0.5551695978448504 5.753215290837943e-07 
0.84 - -0.49632693 -0.06049448 3.0203065459982 173.0508179214366 -0.11391339  0.93460231 1.883037684557766 107.8901119892468  2.63983598 -7.00500154 4.54586557808592 33.416706988944 -  1.11680265e-12 -6.14477358e-14 -2.28845920e-12  1.99065653e-12 - -0.99265385 -0.12098897 -0.22782678  1.86920461 - 2.128455365955537 2.261623093890724 - .478490042331914 - -0.47848946700985295 0.4784900423319147 -0.47848946700985295 5.753220617688015e-07 
0.85 - -0.49734065 -0.05150028 3.038409104420284 174.0880181174065 -0.08947784  0.86409184 1.737424516037248 99.5470919914939  2.25194045 -7.09356484 4.57557479827974 35.118919918675 - 1.00908437e-12 1.90709670e-13 1.22439303e-12 8.65270522e-13 - -0.9946813  -0.10300055 -0.17895568  1.72818367 - 1.81570172172195 2.190215990436026 - .407349110235412 - -0.4073485349125462 0.4073491102354125 -0.4073485349125462 5.753228662919163e-07 
0.86 - -0.49812894 -0.04321526 3.05505416038384 175.0417095738774 -0.06877917  0.79279622 1.591548201800330 91.1889948547943  1.89265903 -7.16255827 4.5986772591038 36.442593420262 - 9.30015176e-13 4.69029260e-13  4.8052442e-12 -1.4700845e-12 - -0.99625788 -0.08643052 -0.13755834  1.58559244 - 1.526019154781951 2.134587750403944 - .341817641913296 - -0.34181706659001976 0.3418176419132963 -0.34181706659001976 5.753232765193239e-07 
0.87 - -0.49872772 -0.03564636 3.0702393948690 175.9117594207952 -0.05152573  0.72089569 1.445469474755162 82.8193003184626  1.56304801 -7.21503799 4.61622565007468 37.448042160137 - 9.77991022e-13 4.33139746e-13  5.53971802e-12 -2.51736765e-12 - -0.99745544 -0.07129273 -0.10305146  1.44179139 - 1.260259331670874 2.092274231838085 - .2819504101951940 - -0.281949834872897 0.28195041019519407 -0.281949834872897 5.753222970805716e-07 
0.88 - -0.49916994 -0.02879886 3.08396304498746 176.6980666520956 -0.0374166   0.64854104 1.299238973120888 74.4409097387379  1.26391362 -7.25383663 4.6291857666383 38.190602141230 - 1.11265308e-12 4.60715910e-14  3.09263015e-12 -9.02673492e-14 - -0.99833987 -0.05759771 -0.0748332   1.29708207 - 1.019072299999979 2.060991541623087 - .22778911141362 - -0.22778853609303296 0.227789111413625 -0.22778853609303296 5.753205920555615e-07 
0.89 - -0.49948551 -0.02267664 3.09622380742259 177.400556593241 -0.02614386  0.5758559  1.152898121790610 66.0561965871615  0.99585371 -7.28154447 4.63843413716732 38.720494739916 -  1.17336185e-12 -1.06417986e-13 1.43785783e-12 2.79192136e-12 - -0.99897101 -0.04535328 -0.05228772  1.1517118  - 0.802940105397668 2.03865118195324 - .1793646046653420 - -0.17936402934441611 0.17936460466534207 -0.17936402934441611 5.753209259551362e-07 
0.9 - -0.49970123 -0.01728251 3.107020750791106 178.019175879898 -0.0173945   0.50293931 1.006480034271757 57.6670581279541  0.75929649 -7.30049544 4.64475626134986 39.082725773133 - 1.15124976e-12 2.16314078e-13  3.45463391e-12 -1.02471631e-12 - -0.99940245 -0.03456502 -0.034789    1.00587861 - 0.612207993173778 2.02337133286868 - .1366989597110088 - -0.13669838438922446 0.13669895971100887 -0.13669838438922446 5.753217844073344e-07 
0.91 - -0.49984075 -0.01261837 3.11635323710311 178.553887957940 -0.01085193  0.42986826 0.860010429670098 49.2749679573291  0.55453571 -7.31275709 4.64884534667084 39.317013104094 - 1.20058985e-12 5.00346431e-14  3.06939185e-12 -9.01536623e-14 - -0.9996815  -0.02523674 -0.02170386  0.85973652 - 0.4471128220007431 2.01348496487383 - .0998073023914887 - -0.09980672707077237 0.09980730239148874 -0.09980672707077237 5.753207163727847e-07 
0.92 - -0.49992456 -0.00868546 3.124220852449733 179.0046691121340 -0.00619715  0.35670045 0.713508560229389 40.8810291475999  0.38176217 -7.32012366 4.65130143978833 39.457736873817 - 1.23043264e-12 6.87343515e-14 2.89339308e-12 6.87464308e-13 - -0.99984911 -0.01737093 -0.01239431  0.7134009  - 0.307808420114493 2.007545425891634 - .0686994495093015 - -0.06869887418810335 0.06869944950930153 -0.06869887418810335 5.753211981818218e-07 
0.93 - -0.49996992 -0.00548454 3.1306233470020 179.3715050283395 -0.00310967  0.28347702 0.566988145994164 32.4860277994129  0.2410911  -7.32411152 4.65263086069372 39.533907080893 - 1.26112809e-12 4.86206631e-14 3.05190007e-12 1.87583282e-15 - -0.99993984 -0.01096909 -0.00621934  0.56695403 - 0.1943876976167439 2.00433008505240 - .04338132771074968 - -0.04338075238998546 0.043381327710749686 -0.04338075238998546 5.753207642233971e-07 
0.9400000000000001 - -0.4999909  -0.00301602 3.13556058438264 179.6543878926994 -0.00126811  0.21022533 0.4204583139479024 24.09048685040136  0.13258542 -7.32595645 4.65324585932017 39.569143906595 - 1.29045929e-12 9.48321421e-14  3.13234705e-12 -1.04145670e-12 - -0.99998181 -0.00603203 -0.00253622  0.42045066 - 0.1069013926061784 2.0028425456924 - .02385617270599671 - -0.023855597385016726 0.023856172705996714 -0.023855597385016726 5.75320979988303e-07 
0.9500000000000001 - -0.49999836 -0.00128008 3.13903250044151 179.8533140296964 -0.00035064  0.13696182 0.2739245397618775 15.69472003341908  0.05627474 -7.32661215 4.65346442648157 39.581666882483 - 1.32183686e-12 6.59230448e-14  3.06603509e-12 -2.83108648e-13 - -0.99999672 -0.00256015 -0.00070129  0.27392364 - 0.04537337649221402 2.002313864319304 - .01012550663491036 - -0.010124931314016695 0.010125506634910365 -0.010124931314016695 5.753208936701976e-07 
0.96 - -4.99999923e-01 -2.76791052e-04 3.14103907145833 179.968282080253 -3.52602958e-05  6.36947857e-02 0.1273895908981502 7.29888591236217  0.01217001 -7.32674949 4.65351020352249 39.584289713727 - 1.35253231e-12 5.77213832e-14  3.06295570e-12 -4.40174119e-13 - -9.99999847e-01 -5.53582103e-04 -7.05205946e-05  1.27389571e-01 - 0.00981247700010968 2.00220313328532 - .002189892353351063 - -0.002189317032523551 0.0021898923533510634 -0.002189317032523551 5.75320827512181e-07 
0.97 - -5.00000000e-01 -6.18090572e-06 3.14158029177824 179.9992917203713  1.18339775e-07 -9.57276484e-03 .0191455296870631 .096958047611144  2.73847633e-04 -7.32675622e+00 4.65351244771052 39.584418296229 - 1.38311407e-12 5.17552546e-14 3.06034810e-12 2.41602294e-13 - -1.00000000e+00 -1.23618115e-05  2.36676490e-07 -1.91455297e-02 - 0.0002207987419538393 2.0021977040023 - .946404785784571e-0 - -4.8888727059267524e-05 4.946404785784571e-05 -4.8888727059267524e-05 5.75320798578186e-07 
0.98 - -4.99999781e-01 -4.68246283e-04 3.14065616088629 179.94634292054  7.75793468e-05 -8.28402835e-02 .165680639648402 .49280139888133  0.02058648 -7.32673695 4.65350602312925 39.584050194837 - 1.41369583e-12 4.67221262e-14  3.06330517e-12 -3.64465791e-13 - -9.99999561e-01 -9.36492567e-04  1.55158691e-04 -1.65680567e-01 - 0.0165985333873000 2.002213245682787 - .00370423393860518 - -0.003703658617821063 0.003704233938605186 -0.003703658617821063 5.753207841232774e-07 
0.99 - -0.49999723 -0.00166298 3.138266679921034 179.809435746008  0.00051921 -0.15610685 .31221543330804 7.88862662739926  0.07310739 -7.32651307 4.6534313995886 39.579774580908 - 1.44422074e-12 5.02715647e-14  3.06071402e-12 -8.50093329e-14 - -0.99999447 -0.00332597  0.00103842 -0.31221371 - 0.058945257172053 2.00239375236900 - .0131541750076027 - -0.013153599686800972 0.01315417500760274 -0.013153599686800972 5.753208017680173e-07 
1.0 - -0.49998711 -0.00359037 3.134411857627491 179.588570697815  0.00164708 -0.22936836 .4587485377229929 6.2843550693255  0.15783253 -7.32562284 4.6531346548363 39.562772359009 - 1.47491619e-12 4.40456560e-14  3.07480996e-12 -2.55170107e-13 - -0.99997422 -0.00718073  0.00329415 -0.45873671 - 0.1272577154267988 2.00311152866881 - .0283990797417144 - -0.028398504420922423 0.02839907974171442 -0.028398504420922423 5.753207919963199e-07 
1.01 - -0.49996093 -0.0062503  3.12909172574931 179.2837495947432  0.00378316 -0.30261464 .605276568814216 4.67979283121436  0.27474726 -7.32332145 4.6523674881229 39.518816944147 -  1.50788537e-12 -1.26982869e-14  3.20300053e-12 -1.04591891e-12 - -0.99992186 -0.0125006   0.00756632 -0.60522928 - 0.221524094742209 2.004967102258687 - .04943819490831087 - -0.04943761958778632 0.049438194908310876 -0.04943761958778632 5.753205245540016e-07 
1.02 - -0.49990701 -0.00964255 3.12230636385860 178.8949769959363  0.0072492  -0.37582669 .7517931877702 3.074576725920  0.42381485 -7.31858139 4.65078726593965 39.42827688235 - 1.52965640e-12 1.11844756e-13 2.62049582e-12 1.75384685e-12 - -0.99981403 -0.01928509  0.0144984  -0.75165337 - 0.3417147860508547 2.008788928888787 - .0762696324591709 - -0.0762690571384591 0.07626963245917094 -0.0762690571384591 5.753207118347481e-07 
1.03 - -0.49981044 -0.01376662 3.114055933617924 178.4222621639783  0.01236639 -0.4489738  .898288158212066 1.4681202521313  0.60496071 -7.31009338 4.64795713350032 39.266122238115 -  1.57587010e-12 -5.32267563e-14  3.48994433e-12 -1.38936684e-12 - -0.99962089 -0.02753324  0.02473278 -0.89794761 - 0.4877696490403119 2.015632673463939 - .108889556879655 - -0.10888898155917545 0.1088895568796553 -0.10888898155917545 5.753204798536471e-07 
1.04 - -0.49965311 -0.01862166 3.104340722464728 177.8656215678217  0.01945491 -0.52201079 .044746404967511 9.8595596661039  0.81805229 -7.29626809 4.6433462382519 39.001937400607 - 1.57336899e-12 1.76118675e-13 1.92345695e-12 2.30613750e-12 - -0.99930623 -0.03724332  0.03890982 -1.04402159 - 0.659581802585382 2.026779769103591 - .147291149683474 - -0.1472905743627011 0.1472911496834749 -0.1472905743627011 5.753207737990707e-07 
1.05 - -0.49941371 -0.02420626 3.093161196692216 177.2250819240991  0.02883322 -0.59487518 .191147075915365 8.2477002292995  1.06287469 -7.27523937 4.63633012431769 38.599943683591 -  1.65834990e-12 -1.60326863e-13  3.79382925e-12 -1.27568001e-12 - -0.99882743 -0.04841253  0.05766644 -1.18975037 - 0.856977990161497 2.043734875560456 - .1914633525545665 - -0.19146277723490834 0.19146335255456653 -0.19146277723490834 5.753196581914644e-07 
1.06 - -0.49906776 -0.03051831 3.0805180638911 176.5006837747728  0.0408171  -0.66748447 .337462608879439 6.6309627453482  1.33910222 -7.24486926 4.62619136921663 38.019035806783 -  1.66943437e-12 -1.38307144e-14  3.53469432e-12 -6.61543709e-13 - -0.99813553 -0.06103663  0.08163421 -1.33496895 - 1.079695605768484 2.06822178007602 - .241389391582554 - -0.24138881626180403 0.2413893915825548 -0.24138881626180403 5.753207507619429e-07 
1.07 - -0.49858765 -0.03755475 3.066412344682599 175.6924855971279  0.0557184  -0.73973345 .4836578064814 5.007330553026  1.64626591 -7.20275574 4.61212054632311 37.212837040709 - 1.61168145e-12 2.55639065e-13 6.71974476e-13 2.09377049e-12 - -0.99717529 -0.07510951  0.11143681 -1.47946691 - 1.327356517768614 2.102177209344354 - .2970450867512488 - -0.29704451143011124 0.29704508675124885 -0.29704451143011124 5.753211376191558e-07 
1.08 - -0.49794265 -0.04531135 3.050845453649959 174.800568440817  0.07384341 -0.81149162 .629688922618646 3.3742971852706  1.98371729 -7.14624365 4.59321760815194 36.129778463104 - 1.61304570e-12 2.32518005e-13 -8.15290946e-13  2.60752131e-12 - -0.9958853 -0.0906227  0.14768681 -1.62298324 - 1.599437896851317 2.14774195300593 - .358396952728721 - -0.35839637740851493 0.3583969527287218 -0.35839637740851493 5.753202068636831e-07 
1.09 - -0.49709904 -0.05378243 3.033819289327680 173.825041083854  0.09549085 -0.88260071 .775502765316783 01.7288149664583  2.35058895 -7.07243995 4.56849379641495 34.713208397098 -  1.79687731e-12 -1.83746351e-13 2.54060240e-12 1.49725565e-13 - -0.99419807 -0.10756485  0.19098169 -1.76520142 - 1.895240342590834 2.20724864009111 - .425400099744479 - -0.42539952442588314 0.4254000997444795 -0.42539952442588314 5.753185963741636e-07 
1.1 - -0.49602013 -0.06296058 3.01533633305613 172.7660456965706  0.12094952 -0.95287243 .921035821798340 10.0672448824906  2.74575205 -6.97823381 4.53687419458187 32.901538662179 -  2.01930561e-12 -5.33518119e-13  6.53459153e-12 -1.42063072e-12 - -0.99204025 -0.12592115  0.24189905 -1.90574486 - 2.213853711741464 2.28320546390673 - .497995946604678 - -0.49799537128729643 0.4979959466046785 -0.49799537128729643 5.753173820677304e-07 
