Time:,Body1,x,y,phi(r),phi(d),dx/dt,dy/dt,dphi/dt(r),dphi/dt(d),d2x/dt2,d2y/dt2,d2phi/dt2(r),d2phi/dt2(d),Point1,x,y,dx/dt,dy/dt,Point2,x,y,dx/dt,dy/dt,Lam1,x,y,Kin1,-,Pot1,-,TotKin,TotPot,Total
Time:,Link002,-,-,-,-,-,-,-,-,-,-,-,-,Link001-{PointO},-,-,-,-,Link001-{PointA},-,-,-,-,Link002,-,-,Link002,-,Link002,-,,,
0.23,-,-0.04383586,-0.0240503,2.639790781,151.2488705,-0.27713056,0.50511869,11.52295509,660.2166943,8.73068979,-2.11103757,21.00595464,933.1304971,-,-1.49E-13,-1.30E-14,3.10E-12,6.96E-12,-,-0.08767173,-0.04810061,-0.55426111,1.01023738,-,0.753311725,0.664291002,-,0.020357092,-,-0.020357091,0.020357092,-0.020357091,1.11E-09
0.24,-,-0.04619319,-0.01913608,2.748852269,157.4976335,-0.19669035,0.47479704,10.27850813,588.9151353,7.32030769,-3.86855697,27.51318522,305.9673452,-,1.28E-13,5.11E-14,-2.58E-12,-5.08E-12,-,-0.09238637,-0.03827216,-0.3933807,0.94959408,-,0.631619465,0.51264663,-,0.016197507,-,-0.016197506,0.016197507,-0.016197506,1.11E-09
0.25,-,-0.04781951,-0.01460459,2.84517927,163.0167641,-0.13114081,0.42939156,8.979421432,514.4829505,5.78353149,-5.1347291,32.0025507,563.1890402,-,-2.04E-13,1.75E-13,9.01E-12,4.36E-12,-,-0.09563903,-0.02920919,-0.26228162,0.85878312,-,0.499021519,0.403397265,-,0.012361885,-,-0.012361884,0.012361885,-0.012361884,1.11E-09
0.26,-,-0.04886717,-0.01058301,2.928319322,167.7803382,-0.08089421,0.37352989,7.643780587,437.9563672,4.28277065,-5.97357563,34.89452612,728.8870262,-,1.35E-13,-3.19E-14,-1.43E-12,-2.92E-13,-,-0.09773433,-0.02116602,-0.16178841,0.74705979,-,0.369531094,0.331018915,-,0.008957863,-,-0.008957862,0.008957863,-0.008957862,1.11E-09
0.27,-,-0.04948527,-0.00715599,2.997979785,171.7715887,-0.0449788,0.31103861,6.285478721,360.1314029,2.93253963,-6.47701205,36.60075872,826.6469531,-,9.66E-14,5.98E-15,1.05E-12,-2.38E-14,-,-0.09897054,-0.01431197,-0.08995759,0.62207721,-,0.253028861,0.287580817,-,0.0060571,-,-0.006057099,0.0060571,-0.006057099,1.11E-09
0.28,-,-0.04980825,-0.00437469,3.053986936,174.9805621,-0.02149928,0.24478137,4.914474082,281.5786234,1.80445738,-6.74259549,37.49233556,877.7305433,-,1.17E-13,-2.16E-14,-4.26E-13,1.01E-12,-,-0.09961651,-0.00874937,-0.04299855,0.48956274,-,0.15569433,0.264665432,-,0.003702901,-,-0.0037029,0.003702901,-0.0037029,1.11E-09
0.29,-,-0.04994861,-0.0022664,3.096249024,177.4020014,-0.00801696,0.17668343,3.537304442,202.6726154,0.93747445,-6.85854427,37.87977349,899.9291011,-,1.16E-13,-3.78E-15,7.13E-13,3.88E-13,-,-0.09989722,-0.00453281,-0.01603393,0.35336686,-,0.080888282,0.254661001,-,0.001918372,-,-0.001918371,0.001918372,-0.001918371,1.11E-09
0.3,-,-0.04999289,-0.00084333,3.124725312,179.0335725,-0.00181969,0.10787236,2.157754075,123.6302017,0.34914284,-6.89519226,38.0020049,906.9324453,-,1.23E-13,8.37E-15,9.08E-13,1.15E-13,-,-0.09998577,-0.00168665,-0.00363938,0.21574471,-,0.030125157,0.251498897,-,0.000713825,-,-0.000713824,0.000713825,-0.000713824,1.11E-09
0.31,-,-0.04999988,-0.00010952,3.139402225,179.8744977,-8.52E-05,3.89E-02,0.777598708,44.55312412,0.04534919,-6.90098259,38.0213074,908.038397,-,1.33E-13,6.74E-15,9.44E-13,-2.17E-13,-,-0.09999976,-0.00021904,-0.00017033,0.07775968,-,0.003912873,0.250999288,-,2.70E-01,-,-9.27E-05,9.27E-05,-9.27E-05,1.11E-09
0.32,-,-5.00E-02,-6.58E-05,3.140277134,179.9246263,3.96E-05,-3.01E-02,0.6026172,4.527422214,0.02723586,-6.9010461,38.02151908,908.0505255,-,1.42E-13,4.39E-15,9.40E-13,-1.18E-13,-,-0.09999991,-0.00013155,7.93E-05,-6.03E-02,-,0.002349996,0.250993809,-,5.68E-01,-,-5.57E-05,5.57E-05,-5.57E-05,1.11E-09
0.33,-,-0.04999493,-0.00071211,3.127349975,179.1839546,0.00141197,-0.09912962,0.982793467,13.6056973,0.29483016,-6.89688247,38.00763964,907.2552918,-,1.51E-13,3.97E-15,9.09E-13,1.49E-13,-,-0.09998986,-0.00142422,0.00282393,-0.19825924,-,0.025438885,0.25135306,-,0.000602758,-,-0.000602757,0.000602758,-0.000602757,1.11E-09
0.34,-,-0.04995804,-0.00204792,3.100622753,177.6525976,0.00688611,-0.1679832,0.362485592,92.65623308,0.84726144,-6.86635027,37.90581779,901.4213298,-,1.59E-13,1.30E-14,7.43E-13,3.45E-13,-,-0.09991609,-0.00409584,0.01377222,-0.3359664,-,0.073104416,0.253987475,-,0.00173344,-,-0.001733439,0.00173344,-0.001733439,1.11E-09
0.35,-,-0.04983409,-0.00406978,3.060106919,175.3312113,0.01929123,-0.23621945,0.740117316,71.58871661,1.67956168,-6.76391789,37.56366534,881.8174385,-,1.63E-13,2.21E-14,3.35E-13,4.66E-13,-,-0.09966819,-0.00813956,0.03858246,-0.4724389,-,0.144917932,0.262825667,-,0.003444817,-,-0.003444816,0.003444817,-0.003444816,1.11E-09
0.36,-,-0.04953998,-0.00676687,3.005838602,172.2218658,0.04136049,-0.30279832,0.112201246,50.20333495,2.77614618,-6.52187649,36.75177892,835.2997728,-,2.12E-13,-6.49E-14,2.53E-12,-5.22E-13,-,-0.09907996,-0.01353375,0.08272098,-0.60559663,-,0.239534736,0.28370977,-,0.00572774,-,-0.005727739,0.00572774,-0.005727739,1.11E-09
0.37,-,-0.04896633,-0.01011428,2.937901512,168.3293572,0.07557982,-0.3659052,0.472587834,28.14774492,4.1013879,-6.05391669,35.16826009,744.5708272,-,2.75E-13,-1.01E-13,4.61E-12,2.62E-13,-,-0.09793266,-0.02022855,0.15115964,-0.73181039,-,0.353880813,0.324086833,-,0.00856111,-,-0.008561109,0.00856111,-0.008561109,1.11E-09
0.38,-,-0.04798118,-0.01406438,2.856457042,163.6629329,0.12393229,-0.42279981,0.81178502,4.878091601,5.58843132,-5.26298495,32.44881,588.7578146,-,3.14E-14,4.37E-14,-7.61E-12,-4.67E-12,-,-0.09596235,-0.02812876,0.24786458,-0.84559961,-,0.482187655,0.392330942,-,0.011904627,-,-0.011904626,0.011904627,-0.011904626,1.11E-09
0.39,-,-0.04643672,-0.0185373,2.761780552,158.2383696,0.18753108,-0.46977329,0.116419291,79.62812916,7.12863514,-4.05536739,28.18543184,344.4842393,-,4.23E-13,-1.10E-13,3.81E-12,2.44E-12,-,-0.09287343,-0.0370746,0.37506217,-0.93954657,-,0.615081347,0.496528032,-,0.015690676,-,-0.015690675,0.015690676,-0.015690675,1.11E-09
0.4,-,-0.04418023,-0.02341168,2.654301909,152.0802969,0.26616602,-0.50228237,1.368938907,51.39221692,8.56562625,-2.36204425,21.95656361,987.5963787,-,1.84E-13,-9.56E-15,7.60E-13,1.55E-13,-,-0.08836047,-0.04682337,0.53233203,-1.00456474,-,0.739069517,0.642633346,-,0.019816542,-,-0.019816541,0.019816542,-0.019816541,1.11E-09
0.41,-,-0.0410697,-0.02851805,2.534647291,145.2245923,0.35783549,-0.51532963,2.547682833,18.929269,9.69928894,-0.16607274,13.37015862,495.6316118,-,2.31E-13,1.16E-15,6.79E-13,1.67E-12,-,-0.08213941,-0.05703611,0.71567097,-1.03065926,-,0.836885545,0.832108763,-,0.024138766,-,-0.024138765,0.024138766,-0.024138765,1.11E-09
0.42,-,-0.03699365,-0.03363733,2.403677928,137.7206006,0.45839071,-0.50412883,3.627441654,80.79489232,10.3049791,2.46895692,2.118487515,850.9583449,-,1.06E-13,-1.59E-13,4.99E-12,-6.48E-12,-,-0.0739873,-0.06727465,0.91678142,-1.00825765,-,0.889146421,1.059467515,-,0.028471914,-,-0.028471913,0.028471914,-0.028471913,1.11E-09
0.43,-,-0.03189329,-0.03850737,2.262520364,129.6328679,0.56146078,-0.46502352,4.580604743,35.40711449,10.17048616,5.37857455,8.039295631,44.28007097,-,3.10E-13,1.57E-13,-3.18E-12,3.35E-12,-,-0.06378659,-0.07701475,1.12292156,-0.93004705,-,0.877541942,1.310518592,-,0.032594107,-,-0.032594105,0.032594107,-0.032594105,1.11E-09
0.44,-,-0.02578335,-0.04283946,2.112582198,121.0420438,0.65882417,-0.39651978,5.378910474,81.14666366,9.14706311,8.29691479,1.173194354,77.92365094,-,2.49E-13,-1.25E-13,5.75E-12,-1.14E-15,-,-0.05156669,-0.08567891,1.31764834,-0.79303955,-,0.789237742,1.562322284,-,0.036260947,-,-0.036260946,0.036260947,-0.036260946,1.11E-09
0.45,-,-0.01876643,-0.04634459,1.955547683,112.0446288,0.74131391,-0.30018215,5.995694825,16.48580384,7.20243309,10.88566442,1.803479673,968.1207494,-,1.93E-13,1.22E-13,-4.26E-12,-1.75E-12,-,-0.03753287,-0.09268918,1.48262781,-0.60036431,-,0.621448869,1.785687849,-,0.039227825,-,-0.039227824,0.039227825,-0.039227824,1.11E-09
0.46,-,-0.01103602,-0.04876686,1.793349325,102.7513475,0.8001856,-0.1810833,6.408390072,40.13149971,4.45692808,12.79355417,0.464187633,745.4693777,-,3.19E-13,-3.93E-14,3.11E-12,3.49E-12,-,-0.02207204,-0.09753371,1.60037121,-0.3621666,-,0.384557951,1.950306653,-,0.041278124,-,-0.041278123,0.041278124,-0.041278123,1.11E-09
0.47,-,-0.00286435,-0.04991789,1.62811476,93.28410434,0.82868196,-0.04755084,6.600902136,51.1616285,1.1840802,13.73422017,0.906852934,53.02930237,-,2.68E-13,1.85E-15,6.30E-13,3.04E-13,-,-0.00572871,-0.09983577,1.65736393,-0.09510168,-,0.102166212,2.031470312,-,0.0422524,-,-0.042252399,0.0422524,-0.042252399,1.11E-09
0.48,-,0.00542451,-0.04970488,1.462092223,83.77171364,0.82338336,0.08985937,6.565444323,49.13004548,-2.23284064,13.5584847,14.97398758,857.9462906,-,2.82E-13,3.77E-15,5.15E-13,2.98E-13,-,0.01084901,-0.09940975,1.64676672,0.17971875,-,0.192656602,2.016307296,-,0.0420721,-,-0.042072098,0.0420721,-0.042072098,1.11E-09
0.49,-,0.01349236,-0.04814516,1.297561969,74.34482449,0.78493286,0.21997222,6.303464318,34.11969688,-5.37946388,12.29460519,37.24475488,2133.967264,-,2.86E-13,1.09E-14,4.06E-13,2.89E-13,-,0.02698472,-0.09629032,1.56986572,0.43994445,-,0.464157279,1.907255746,-,0.040751894,-,-0.040751893,0.040751894,-0.040751893,1.11E-09
0.5,-,0.02102755,-0.04536345,1.136743865,65.13062584,0.71789786,0.3327708,5.825469911,6.732634696,-7.89938124,10.14052447,58.04512685,3325.74079,-,2.78E-13,-1.14E-14,-1.25E-12,1.17E-12,-,0.04205509,-0.09072689,1.43579573,0.66554159,-,0.681583775,1.7213948,-,0.038397349,-,-0.038397347,0.038397349,-0.038397347,1.11E-09
0.51,-,0.02777999,-0.04157249,0.981712168,56.24796392,0.62981457,0.42086101,5.149790551,68.01905909,-9.56393424,7.41125612,76.68479199,4393.714934,-,2.67E-13,2.01E-13,-8.11E-12,-1.68E-12,-,0.05555998,-0.08314499,1.25962914,0.84172203,-,0.82520671,1.485904833,-,0.035188541,-,-0.03518854,0.035188541,-0.03518854,1.11E-09
0.52,-,0.03358382,-0.03704223,0.834327022,47.80341708,0.52972361,0.48026647,4.300531243,19.36008503,-10.30209841,4.46191144,92.70587825,5311.65556,-,3.75E-13,-1.64E-13,4.59E-12,4.71E-12,-,0.06716764,-0.07408447,1.05944721,0.96053294,-,0.888897867,1.231425979,-,0.031353956,-,-0.031353955,0.031353956,-0.031353955,1.11E-09
0.53,-,0.03836459,-0.0320649,0.696188831,39.88868174,0.42662716,0.51044523,3.305112881,62.326814,-10.18729704,1.61340179,105.9028783,6067.787963,-,1.81E-13,1.09E-13,-1.78E-12,-4.70E-12,-,0.07672918,-0.06412981,0.85325432,1.02089047,-,0.878992438,0.985647493,-,0.027140956,-,-0.027140954,0.027140956,-0.027140954,1.11E-09
