Time: Body1 x y phi(r) phi(d) dx/dt dy/dt dphi/dt(r) dphi/dt(d) d2x/dt2 d2y/dt2 d2phi/dt2(r) d2phi/dt2(d) Point1 x y dx/dt dy/dt Point2 x y dx/dt dy/dt Lam1 x y Kin1 - Pot1 - TotKin TotPot Total
0.19 - -0.41603736 -0.12005379 .2809331774683590 6.0962853941367  0.35315329 -1.22382605 .9416253540053 68.5427176931815  5.40006061 -5.19899868 4.99346913652420 59.062501782495 - -1.28522970e-13  1.79483095e-14 -2.11360884e-12 -1.10730980e-12 - -1.28522970e-13  1.79483095e-14 -2.11360884e-12 -1.10730980e-12 - -3950.554355417844 -3479.661839468331 - .949579954925937 - -0.9495820645334073 0.9495799549259377 -0.9495820645334073 -2.109607469602537e-06 
0.2 - -0.41222739 -0.13254652 .3110969006574806 7.82453942727428  0.40968677 -1.27414972 .090890490215311 77.0949800264594  5.90738984 -4.85782015 4.85616249027549 51.195410453348 - -2.21859864e-13  5.58486590e-14 -2.64833488e-12 -1.78442860e-12 - -2.21859864e-13  5.58486590e-14 -2.64833488e-12 -1.78442860e-12 - -4353.9780704234645 -3717.7728328437875 - .048392860773955 - -1.0483949703805173 1.0483928607739559 -1.0483949703805173 -2.1096065614401027e-06 
0.21 - -0.40782666 -0.14552461 .3427460626813424 9.63790283636729  0.47130731 -1.32081909 .238677637685470 85.5625598427770  6.41656482 -4.46764678 4.69756578201697 42.108488425468 - -3.58681973e-14 -1.30739863e-15 9.66338121e-16 5.82076609e-14 - -3.58681973e-14 -1.30739863e-15 9.66338121e-16 5.82076609e-14 - -4763.029094856672 -3992.8593411898105 - .151044895816409 - -1.1510470054246351 1.1510448958164095 -1.1510470054246351 -2.1096082256644166e-06 
0.22 - -0.40278431 -0.15894904 .3758647885831442 1.53546605339113  0.5380051  -1.36333013 .384764726508967 93.932733473716  6.9218315  -4.02573425 4.51584573665508 31.696696773305 -  2.44995135e-13 -8.73114914e-14 2.06421191e-12 2.11480256e-12 -  2.44995135e-13 -8.73114914e-14 2.06421191e-12 2.11480256e-12 - -5173.568321004789 -4307.449569453841 - .257227265762767 - -1.2572293753734076 1.2572272657627672 -1.2572293753734076 -2.109610640399495e-06 
0.23 - -0.39704986 -0.17277559 .4104348911902529 3.5161870301126  0.60970976 -1.4011538  .52891140716836 02.1917299063195  7.41682524 -3.52984759 4.30918334780170 19.855814107915 -  1.91278104e-13 -7.28448413e-14 1.03045750e-12 1.21417543e-12 -  1.91278104e-13 -7.28448413e-14 1.03045750e-12 1.21417543e-12 - -5580.956346585229 -4663.756213415641 - .366590286071990 - -1.3665923956818784 1.3665902860719907 -1.3665923956818784 -2.1096098876682845e-06 
0.24 - -0.39057388 -0.18695467 .446435689405013 5.5788808269205  0.68628427 -1.43374175 .670859306069258 10.3247454240906  7.89460012 -2.97838552 4.07579680635825 06.483750288050 -  3.81419341e-14 -5.28075361e-14 -6.78710421e-14 -4.11773726e-13 -  3.81419341e-14 -5.28075361e-14 -6.78710421e-14 -4.11773726e-13 - -5980.061476146574 -5063.581288751846 - .478741622375113 - -1.478743731983297 1.4787416223751138 -1.478743731983297 -2.109608183253897e-06 
0.25 - -0.38330863 -0.20143111 .483843830232159 7.72220941574704  0.76751949 -1.46053336 .810332520921811 18.3159719902632  8.3476803  -2.37050815 3.81396651734947 91.481979779157 -  3.11501935e-14 -4.22062385e-14 -3.29691829e-15 -3.69482223e-13 -  3.11501935e-14 -4.22062385e-14 -3.29691829e-15 -3.69482223e-13 - -6365.283334492138 -5508.21588325746 - .593245032351079 - -1.5932471419591707 1.5932450323510798 -1.5932471419591707 -2.1096080908833414e-06 
0.26 - -0.3752089  -0.21614413 .522633117043680 9.94467184036967  0.85312917 -1.48096391 .94703837599355 26.1486405206012  8.7681357 -1.7062644 3.52206201926449 74.757084018003 -  1.32672540e-13 -1.87583282e-15 3.80623533e-13 1.19553079e-12 -  1.32672540e-13 -1.87583282e-15 3.80623533e-13 1.19553079e-12 - -6730.594264478344 -5998.337182687831 - .709619709822335 - -1.7096218194319375 1.7096197098223354 -1.7096218194319375 -2.1096096021189226e-06 
0.27 - -0.36623269 -0.23102732 .562774346770779 2.24459488819752  0.94274588 -1.49447417 .08066845496704 33.8050800617820  9.1476839  -0.98671457 3.19857053246891 56.222387116204 - 1.42165391e-13 4.06714662e-14 2.13390194e-13 2.09115569e-12 - 1.42165391e-13 4.06714662e-14 2.13390194e-13 2.09115569e-12 - -7069.600383590921 -6533.90575305908 - .827340331538880 - -1.827342441149479 1.8273403315388803 -1.827342441149479 -2.1096105986551095e-06 
0.28 - -0.35634212 -0.24600873 .60423515887459 4.6201244369312  1.03591814 -1.500521   .21089992593629 41.2667937081007  9.47781905 -0.21404301 2.84212676931273 35.799663853594 - -5.05906428e-14 -1.68540737e-14 -6.04813977e-14  5.09317033e-14 - -5.05906428e-14 -1.68540737e-14 -6.04813977e-14  5.09317033e-14 - -7375.623710686433 -7114.0666840966605 - .945837903287595 - -1.9458400128960458 1.9458379032875952 -1.9458400128960458 -2.1096084505956014e-06 
0.29 - -0.34550425 -0.26101113 .646979899072787 7.0692176466706  1.13210896 -1.49858916 .33739716891665 48.5145518509161 9.74996789 0.60834496 2.4515435412415 13.420893336520 - -1.55523594e-13 -1.21076482e-13  6.45286491e-13 -2.51566235e-12 - -1.55523594e-13 -1.21076482e-13  6.45286491e-13 -2.51566235e-12 - -7641.806133692083 -7737.058768596608 - .064501494038094 - -2.064503603643125 2.0645014940380944 -2.064503603643125 -2.1096050306645964e-06 
0.3 - -0.33369194 -0.27595233 .690969500877715 9.5896361725541  1.23069598 -1.4882039  .45981371110964 55.528503061159 9.95567142 1.47574805 2.02584260119048 89.030026136842 - 1.06751941e-13 8.97557584e-14 -5.35465006e-13  1.72599357e-12 - 1.06751941e-13 8.97557584e-14 -5.35465006e-13  1.72599357e-12 - -7861.235168160791 -8400.136362324321 - .18268093438074 - -2.182683043991223 2.182680934380747 -2.182683043991223 -2.1096104760864876e-06 
0.31 - -0.32088469 -0.29074562 .736161388025724 2.1789405743665  1.33097371 -1.46894414 .57779446908626 62.288302556974 10.08678966  2.38212209 1.56428506721101 62.584727437352 - -7.11111170e-14 -5.03632691e-14  2.30329533e-13 -4.13137968e-13 - -7.11111170e-14 -5.03632691e-14  2.30329533e-13 -4.13137968e-13 - -8027.090465480264 -9099.508885272779 - .299690538241505 - -2.299692647849279 2.2996905382415056 -2.299692647849279 -2.1096077733595564e-06 
0.32 - -0.30706944 -0.30530044 .782509400833384 4.8344860970637  1.43215775 -1.44045607 .69097829005976 68.773257807920 10.13572517  3.32006745 1.0664006907346 34.05805397975 - -1.17097443e-14 -1.50635060e-14  4.82259566e-13 -3.39014150e-13 - -1.17097443e-14 -1.50635060e-14  4.82259566e-13 -3.39014150e-13 - -8132.808893767805 -9830.303032483585 - .414813884371964 - -2.414815993979222 2.4148138843719646 -2.414815993979222 -2.1096072573278946e-06 
0.33 - -0.29224136 -0.31952306 .829963749400100 7.5534199894792  1.53339143 -1.40246651 .799000776751900 74.962490387887 10.09565962  4.28085622 0.5320151656101 03.440018757240 - -3.14912540e-14  2.55795385e-15 -3.11501935e-13  3.04453351e-13 - -3.14912540e-14  2.55795385e-15 -3.11501935e-13  3.04453351e-13 - -8172.264776734509 -10586.552608597269 - .52730966746225 - -2.527311777071298 2.527309667462259 -2.527311777071298 -2.1096090390138045e-06 
0.34 - -0.27640451 -0.33331749 .878470996382592 0.3326805173747  1.6337548  -1.35479595 .9014973720182 80.8351127111112 9.96079588 5.2545037  .96127462771604 70.738994738879 - -5.66728886e-14 -1.25226052e-13  1.97337613e-12 -1.05910658e-12 - -5.66728886e-14 -1.25226052e-13  1.97337613e-12 -1.05910658e-12 - -8139.960596958949 -11361.220440651357 - .636418596898587 - -2.636420706503541 2.6364185968985874 -2.636420706503541 -2.109604953837163e-06 
0.35000000000000003 - -0.2595724  -0.34658645 .927974071781729 3.1689978106631  1.73227606 -1.29737054 .99810667079238 86.370417792586 9.72659703 6.22988732 .35466647517109 35.982907779826 - -8.46966941e-15  9.71454028e-14 -1.33036338e-12  6.90533852e-13 - -8.46966941e-15  9.71454028e-14 -1.33036338e-12  6.90533852e-13 - -8031.2222269361355 -12146.256027676134 - .741371286431338 - -2.7413733960417392 2.7413712864313386 -2.7413733960417392 -2.109610400591322e-06 
0.36 - -0.24176849 -0.35923251 .978412321819034 6.05889666382634  1.82794527 -1.23023265 .08847391825958 91.548079678671 9.39001242 7.19491438 .7130356507339 99.2201695340775 - -3.47313289e-14 -1.94461336e-13  3.08546078e-12 -5.78893378e-13 - -3.47313289e-14 -1.94461336e-13  3.08546078e-12 -5.78893378e-13 - -7842.391635299169 -12932.691443222084 - .8413970407332 - -2.841399150337197 2.84139704073322 -2.841399150337197 -2.1096039768409014e-06 
0.37 - -0.22302644 -0.37115927 .029721593521643 8.9987013822758  1.91973028 -1.15354954 .17225464473237 96.3483617101022 8.94968013 8.13673752 .0375955750389 60.520303882756 - -3.56976670e-14  1.68824954e-13 -2.13935891e-12  3.36967787e-13 - -3.56976670e-14  1.68824954e-13 -2.13935891e-12  3.36967787e-13 - -7571.009125621541 -13710.776533343058 - .935733405971279 - -2.935735515582304 2.9357334059712796 -2.935735515582304 -2.1096110245366617e-06 
0.38 - -0.20339029 -0.38227267 .081834356105915 1.98454273712193  2.00659448 -1.06761969 .24911838006887 00.752329342494 8.40609518 9.04201478 .32993300411453 19.974225249411 -  1.32729383e-14 -1.82296844e-13 3.06022230e-12 4.51791493e-13 -  1.32729383e-14 -1.82296844e-13 3.06022230e-12 4.51791493e-13 - -7215.976601045407 -14470.152691946796 - .023636314576827 - -3.023638424181371 3.0236363145768275 -3.023638424181371 -2.109604543498733e-06 
0.39 - -0.18291436 -0.39248227 .134679859637144 5.0123670557050  2.08751603 -0.97287621 .318752383680787 04.7420638600554 7.76173325 9.89720824 .59200620806762 77.694134246312 - -6.34088337e-14  9.35642674e-14 -1.41972123e-12 -2.27942110e-13 - -6.34088337e-14  9.35642674e-14 -1.41972123e-12 -2.27942110e-13 - -6777.693201544371 -15200.062524498524 - .104390618389239 - -3.104392727999288 3.1043906183892394 -3.104392727999288 -2.1096100484285785e-06 
0.4 - -0.16166307 -0.40170269 .18818433078309 8.0779474374475  2.16150808 -0.86988721 .38086532104499 08.300873024184  7.02112045 10.68891281 .82613602802990 33.8130052752267 - -4.00461886e-14  3.14912540e-14 8.82209861e-14 2.29761099e-13 - -4.00461886e-14  3.14912540e-14 8.82209861e-14 2.29761099e-13 - -6258.155004348913 -15889.590634340508 - .17732077509181 - -3.1773228846998554 3.177320775091816 -3.1773228846998554 -2.109608039368993e-06 
0.41000000000000003 - -0.13971041 -0.40985485 .242271204761347 1.1768970434572  2.22763933 -0.75935276 .43519081402119 11.413494491688  6.19084203 11.40420435 .03498956186962 88.4836517875532 -  1.89857019e-14 -6.04245542e-14 1.27329258e-12 1.03648290e-12 -  1.89857019e-14 -6.04245542e-14 1.27329258e-12 1.03648290e-12 - -5661.011356980219 -16527.928715798214 - .241801428067241 - -3.2418035376741496 3.2418014280672414 -3.2418035376741496 -2.1096069082737756e-06 
0.42 - -0.11713935 -0.41686733 .2968613918518 4.3046843665720  2.28505444 -0.64209826 .48149079096687 14.066287762229  5.27948468 12.03099452 .22155644906702 41.8773675077750 - -4.81747975e-15 -2.17710294e-14 5.71617420e-13 7.34644345e-13 - -4.81747975e-15 -2.17710294e-14 5.71617420e-13 7.34644345e-13 - -4991.571832594041 -17104.656260765438 - .297267605529895 - -3.2972697151376176 3.2972676055298957 -3.2972697151376176 -2.109607721845208e-06 
0.43 - -0.09404092 -0.42267754 .351873576102968 7.4566503459578  2.33299345 -0.51906439 .519558563457656 16.247410461415  4.29751034 12.55837817 .38911796330854 94.1821555695531 - -7.92397259e-14  3.66071617e-14 -5.82531356e-13 -5.46606316e-13 - -7.92397259e-14  3.66071617e-14 -5.82531356e-13 -5.46606316e-13 - -4256.75972263968 -17610.026635304555 - .343224259021047 - -3.3432263686300625 3.3432242590210475 -3.3432263686300625 -2.109609015032987e-06 
0.44 - -0.07051324 -0.42723282 .407224543145013 0.6280271494346  2.37080958 -0.39129357 .54922155976306 17.946974957427  3.25706279 12.97695875 .5412093670639 45.6005715918755 -  6.30961949e-15 -1.76783033e-14 2.66481948e-13 7.81710696e-13 -  6.30961949e-15 -1.76783033e-14 2.66481948e-13 7.81710696e-13 - -3465.010328702556 -18035.24720284918 - .37925486748630 - -3.3792569770944816 3.379254867486307 -3.3792569770944816 -2.109608174372113e-06 
0.45 - -0.04666022 -0.43049138 .462829533351679 3.8139584081429  2.3979849  -0.25991345 .57034365097966 19.1571816386287  2.17171129 13.27913724 .681576224086596 6.3472205697071 - -4.36983782e-15 -7.50333129e-15 5.09317033e-14 5.48880053e-13 - -4.36983782e-15 -7.50333129e-15 5.09317033e-14 5.48880053e-13 - -2626.1149571674136 -18372.74168279484 - .405028850507647 - -3.4050309601160627 3.4050288505076476 -3.4050309601160627 -2.1096084150684646e-06 
0.46 - -0.02259028 -0.43242303 .51860261598957 7.0095206537284  2.41414299 -0.12611762 .582827013832341 19.872425644217  1.05613954 13.45935137 .814125590999910 6.645960357888 - -4.53717064e-14  3.29691829e-15 -1.43700163e-13 -1.52226676e-13 - -4.53717064e-14  3.29691829e-15 -1.43700163e-13 -1.52226676e-13 - -1751.0142935265064 -18616.38312042176 - .420307563057244 - -3.4203096726658573 3.4203075630572446 -3.4203096726658573 -2.109608612688163e-06 
0.47000000000000003 -  0.00158515 -0.4330098  .574457079483100 0.2097456788752 2.41905839 0.00885561 .58661348437039 20.089374425298 -0.07420935 13.51425367 0.0571267940780271 3.273124197783898 - -3.30742100e-14  1.36424205e-15 -1.13232090e-13  1.23918653e-14 - -3.30742100e-14  1.36424205e-15 -1.13232090e-13  1.23918653e-14 - -851.5475500523083 -18761.686740663234 - .42494868328666 - -3.424950792895244 3.424948683286663 -3.424950792895244 -2.109608581157829e-06 
0.48 -  0.02575317 -0.4322462  .630305832524861 3.4096435192365 2.41266227 0.14374607 .5816853687960 19.8070142019383 -1.20351822 13.44281988 0.928112050613477 53.1769034153845 - -2.13020712e-14  3.97903932e-15 -1.56433089e-13  2.74098966e-13 - -2.13020712e-14  3.97903932e-15 -1.56433089e-13  2.74098966e-13 - 59.83375484087487 -18805.95354196969 - .418908853086912 - -3.4189109626955325 3.4189088530869123 -3.4189109626955325 -2.1096086202376796e-06 
0.49 -  0.04980097 -0.43013935 .686061810489087 6.6042257392111 2.39504418 0.27729507 .56806569100008 19.0266641458991 -2.31599626 13.24638226 1.79476503827015 102.8324619105157 - -3.61168873e-14  2.10320650e-15 -1.02318154e-13  3.80850906e-15 - -3.61168873e-14  2.10320650e-15 -1.02318154e-13  3.80850906e-15 - 970.3765012692064 -18748.35767739936 - .40224448604284 - -3.4022465956513934 3.402244486042841 -3.4022465956513934 -2.1096085522920305e-06 
0.5 -  0.07361744 -0.42670888 .741638381471898 9.7885286963354 2.36644976 0.40826894 .545817870538 17.7519579300798 -3.39627847 12.92858629 2.65308114475550 152.010352300227 - -3.41202622e-14  4.71800377e-15 -1.23691279e-13  5.76960701e-14 - -3.41202622e-14  4.71800377e-15 -1.23691279e-13  5.76960701e-14 - 1867.3488432052757 -18589.97333425553 - .37511071651843 - -3.3751128261269985 3.375110716518438 -3.3751128261269985 -2.1096085602856363e-06 
0.51 -  0.09709468 -0.42198652 .796949746291392 02.9576364596008 2.32727458 0.53548152 .51504483919899 15.988793111507 -4.4298078  12.49527271 3.499171544426830 200.4877612879314 - -8.22808488e-14 -2.87059265e-14  2.93312041e-13 -4.42355486e-13 - -8.22808488e-14 -2.87059265e-14  2.93312041e-13 -4.42355486e-13 - 2738.3622229700254 -18333.73978448027 - .33775852402241 - -3.337760633630596 3.337758524022415 -3.337760633630596 -2.109608181033451e-06 
0.52 -  0.12012944 -0.41601553 .851911326933450 06.106703065758 2.27805427 0.6578153  .47588761838866 13.745249621614 -5.40318516 11.95429092 4.32931555475167 248.051509467609 - -2.24389396e-14  2.46700438e-14 -4.23824531e-13  3.23325366e-13 - -2.24389396e-14  2.46700438e-14 -4.23824531e-13  3.23325366e-13 - 3571.6795443587803 -17984.366331455356 - .290530125710 - -3.2905322353193545 3.2905301257105 -3.2905322353193545 -2.109608854272693e-06 
0.53 -  0.14262448 -0.40884992 .906440138217829 09.2309738142189 2.21945136 0.77424032 .42852339276702 11.031479393589 -6.30447388 11.31525256 5.14000883338275 294.500812812793 - 1.12834186e-14 8.27071744e-14 -1.51703716e-12  9.60426405e-13 - 1.12834186e-14 8.27071744e-14 -1.51703716e-12  9.60426405e-13 - 4356.497339757483 -17548.181812074516 - .233852784083362 - -3.2338548936934726 3.2338527840833624 -3.2338548936934726 -2.1096101101569786e-06 
0.54 -  0.16448976 -0.40055352 .96045513787413 12.3258053249260 2.15223938 0.8838303  .37316312734374 07.859569832111 -7.12344817 10.58923698 5.928006321673044 339.649743158736 - -9.74864633e-15  7.99218469e-14 -1.33240974e-12  5.75710146e-13 - -9.74864633e-15  7.99218469e-14 -1.33240974e-12  5.75710146e-13 - 5083.191281506974 -17032.93592440846 - .16823122398785 - -3.1682333335977573 3.168231223987856 -3.1682333335977573 -2.10960990143505e-06 
0.55 -  0.18564345 -0.39119881 .013877550740897 15.3866841135967 2.07728477 0.98577577 .31004878522087 04.2433844017261 -7.85177794  9.78846215 6.69035904160440 383.3293365111229 - -6.84678980e-14 -4.53042048e-14  6.46650733e-13 -1.05274012e-13 - -6.84678980e-14 -4.53042048e-14  6.46650733e-13 -1.05274012e-13 - 5743.516481016611 -16447.561769097898 - .09423889098353 - -3.0942410005911634 3.094238890983539 -3.0942410005911634 -2.109607624145582e-06 
0.56 -  0.20601277 -0.38086577 .06663116341329 18.4092434737931 1.99552726 1.07939366 .23945021096882 00.1983840574426 -8.48314597  8.92593543 7.42444408119521 425.389311083370 - -4.61568561e-14  1.98951966e-15 -9.97260940e-13  2.99905878e-13 - -4.61568561e-14  1.98951966e-15 -9.97260940e-13  2.99905878e-13 - 6330.756527782245 -15801.910489668137 - .01250831042921 - -3.0125104200391437 3.012508310429212 -3.0125104200391437 -2.1096099316331163e-06 
